,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,__label__negative,新冠,2020-02-16,说不出 什么 安慰 话 希望 挺过 这 难关 妈妈 重症 求救 无望 割腕自杀 死亡 证明 开 了 呼吸衰竭 赔偿 一千五百元 都 不算 新冠 死亡 人数 九十六年 女孩 十年 前 丧父 今天 成为 孤儿,2020-02-16 21:02:00,0,0,0,__label__negative,1e-05,0.99446,0.01244,0.99446,4.0,"死亡, 开, 成为, 妈妈, 重症","death, open, become, mom, Severe"
1,3,__label__positive,新冠,2020-02-16,网上 问诊 省时省力 电子 处方 到 店 买药 抗疫 最 前线 广东 在 一月底 推动 互联网 医院 开通 发热 门诊 和 新冠 肺炎 咨询服务 并 鼓励 医院 大力开展 常见病 慢性病 网上 复诊 为 群众 提供 一对一 在线 服务 截至 目前 已经 有 八十 家 医院 上线 互联网 咨询 平台 广州 电视记者 刘家 晖 报道 广州 爆料 l 广州 交通 电台 的 微博 视频 ​ ,2020-02-16 23:00:00,0,0,0,__label__positive,0.93813,0.1067,0.00233,0.93813,0.0,"病毒, 高清, 彩照, 实验室, 曝光","virus, HD, Color photo, laboratory, exposure"
2,7,__label__positive,新冠,2020-02-16,这 是 对 中国 实力 的 信任 世界 需要 一个 开放 中国 普惠 世界,2020-02-16 18:35:00,0,0,0,__label__positive,0.97703,0.01365,0.00477,0.97703,0.0,"病毒, 高清, 彩照, 实验室, 曝光","virus, HD, Color photo, laboratory, exposure"
3,8,__label__positive,新冠,2020-02-16,全国 首个 潜在 治疗 新冠 肺炎 药物 法 维拉 韦 获批 上市 首个 潜在 治疗 新冠 肺炎 药物 获批 上市 据 浙江省 台州 市委 宣传部 微信 公众 号 消息 二月 十五日 浙江 海正药业 股份 有限公司 研制 的 法 维拉 韦 原名 法匹拉韦 正式 获得 国家药监局 批准 上市 这 是 在 疫情 期间 全国 第一个 批准 上市 的 对 新冠 肺炎 具有 潜 ​ ,2020-02-16 22:59:00,0,0,4,__label__negative,0.37024,0.4225100000000001,0.00241,0.4225100000000001,4.0,"死亡, 开, 成为, 妈妈, 重症","death, open, become, mom, Severe"
4,11,__label__negative,新冠,2020-02-16,如果 可以 请 活下去 说不出 什么 安慰 话 希望 挺过 这 难关 妈妈 重症 求救 无望 割腕自杀 死亡 证明 开 了 呼吸衰竭 赔偿 一千五百元 都 不算 新冠 死亡 人数 九十六年 女孩 十年 前 丧父 今天 成为 孤儿,2020-02-16 21:02:00,1,0,0,__label__negative,1e-05,0.9954,0.011,0.9954,4.0,"死亡, 开, 成为, 妈妈, 重症","death, open, become, mom, Severe"
5,18,__label__negative,新冠,2020-02-16,说不出 什么 安慰 话 希望 挺过 这 难关 妈妈 重症 求救 无望 割腕自杀 死亡 证明 开 了 呼吸衰竭 赔偿 一千五百元 都 不算 新冠 死亡 人数 九十六年 女孩 十年 前 丧父 今天 成为 孤儿,2020-02-16 21:02:00,0,0,0,__label__negative,1e-05,0.99446,0.01244,0.99446,4.0,"死亡, 开, 成为, 妈妈, 重症","death, open, become, mom, Severe"
6,30,__label__neutral,新冠,2020-02-16,广东 报告 一起 学校 诺如 病毒 疫情 没名字 的 比 有 名字 的 可怕 致死的 比 不致死的 可怕 传染性 抢 的 比 传染性 弱 的 可怕 新冠 占 三个 这个 病毒 只 占 一个 所以 不要 太慌,2020-02-16 22:59:00,0,0,0,__label__negative,1e-05,0.99789,0.01543,0.99789,1.0,"病毒, 湖北, 防控, 电影, 常凯","virus, Hubei, Prevention and control, the film, Chang Kai"
7,43,__label__negative,新冠,2020-02-16,防治 新冠 肺炎 怎么 吃 卫健委 膳食 指南 来 了 低脂 低 盐 低糖 补充 优质 蛋白质 多饮水 😄 大 健康 饮食 与 我 减脂餐 的 饮食 调整 不谋而合,2020-02-16 22:59:00,0,0,1,__label__negative,0.00151,0.99934,0.00092,0.99934,0.0,"病毒, 高清, 彩照, 实验室, 曝光","virus, HD, Color photo, laboratory, exposure"
8,44,__label__positive,新冠,2020-02-16,全国 第一例 新冠 肺炎 逝世 患者 遗体 解剖 感谢 大体 老师 🙏 🙏 还 记得 有 一次 给 大体 老师 们 过 清明节 志愿者 说 你们 每 一个 厌弃 的 今天 都 是 他们 不曾 到达 的 明天 感觉 一辈子 都 不会 忘,2020-02-16 22:59:00,0,0,3,__label__negative,0.26895,0.5078199999999999,0.01034,0.5078199999999999,2.0,"日本, 视频, 二月, 确诊, 消毒","Japan, video, February, Confirmed diagnosis, disinfection"
9,52,__label__negative,新冠,2020-02-16,说不出 什么 安慰 话 希望 挺过 这 难关 妈妈 重症 求救 无望 割腕自杀 死亡 证明 开 了 呼吸衰竭 赔偿 一千五百元 都 不算 新冠 死亡 人数 九十六年 女孩 十年 前 丧父 今天 成为 孤儿,2020-02-16 21:02:00,0,0,0,__label__negative,1e-05,0.99446,0.01244,0.99446,4.0,"死亡, 开, 成为, 妈妈, 重症","death, open, become, mom, Severe"
