,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,-1,冠状病毒,2020-01-26,追踪 溯源 这个 很 详细 真实 新型 冠状病毒 溯源 取得 阶段性 进展 华南 海鲜 市场 存在 大量 新冠 病毒 记者 今天 从 中国 疾控中心 了解 到 自 新型 冠状病毒 疫情 发生 以来 该 中心 病毒 病所 持续 攻坚 在 病毒 溯源 研究 中 取得 阶段性 进展 该所 首次 从 华南 海鲜 市场 的 五百八十五 份 环境 样本 中 检测 到 三十三 份 样品 含有 新型 冠状病毒 核酸 ​ ,2020-01-26 23:00:00,0,1,1,__label__negative,0.19194,0.26285,0.12253,0.26285,4.0,"检测, 医护人员, 市场, 海鲜, 华南","Testing, Medical staff, market, seafood, South China"
1,2,-1,冠状病毒,2020-01-26,我 在 看 刚刚 科学家 公布 新型 冠状病毒 三 cl 水解酶 高分辨率 晶体结构 跟 新浪 看 热点 o 刚刚 科学家 公布 新型 冠状病毒 三 cl 水解酶 高分辨率 晶体结构,2020-01-26 22:59:00,0,0,0,__label__neutral,0.40734,0.018000000000000002,0.53122,0.53122,3.0,"武汉, 哈哈哈, 加油, 口罩, 中国","Wuhan, Hahaha, Come on, Mask, China"
2,3,-1,冠状病毒,2020-01-26,新型 冠状病毒 谢谢 二 盐城,2020-01-26 22:59:00,0,0,2,__label__negative,0.0004,0.7431800000000001,0.21208,0.7431800000000001,2.0,"野生动物, 交易, 吃, 武汉, 人民","wild animals, transaction, eat, Wuhan, people"
3,4,-1,冠状病毒,2020-01-26,湖北省 长 表示 痛心 内疚 自责 今晚 湖北省 召开 新型 冠状病毒 感染 的 肺炎 疫情 防控 工作 例行 新闻 发布会 湖北省 长 王晓东 表示 新型 冠状病毒 肺炎 疫情 发生 以后 让 党中央 和 全国 人民 揪心 我们 感到 非常 痛心 非常 内疚 也 非常 自责 央视 新闻 l 央视 新闻 的 微博 视频,2020-01-26 22:59:00,3,13,6,__label__negative,0.17782,0.53122,0.03965,0.53122,0.0,"非常, 湖北省, 内疚, 自责, 痛心","very much, Hubei Province, Guilty, Self-blame, Distressed"
4,5,-1,冠状病毒,2020-01-26,新型 冠状病毒 原来 游戏 失败 是 这么 让 人 开心,2020-01-26 22:59:00,0,0,1,__label__neutral,1e-05,0.62247,0.94166,0.94166,1.0,"病毒, 防控, 口罩, 工作, 感染","virus, Prevention and control, Mask, jobs, infection"
5,6,-1,冠状病毒,2020-01-26,鄠 检 普法 抗击 新型 肺炎 封城 后 逃离 制造 谣言 哄抬物价 这些 行为 将会 承担 什么 法律责任 新型 冠状病毒 肺炎 来势汹汹 牵动 着 每个 中国 人 的 心 就 在 全国 人民 众志成城 之 时 有些 人 却 背道而驰 有人 在 武汉 封城 后 出逃 并 在 社交 平台 上 沾沾自喜 的 炫耀 有 商家 坐地 起价 昧着良心 发起 疫情 财 ​ ,2020-01-26 22:59:00,0,2,0,__label__neutral,0.13662,0.05034,0.7431800000000001,0.7431800000000001,1.0,"病毒, 防控, 口罩, 工作, 感染","virus, Prevention and control, Mask, jobs, infection"
6,7,-1,冠状病毒,2020-01-26,今年过年 特别 没有 年味 因为 没在家 因为 新型 冠状病毒 导致 的 肺炎 希望 病毒 赶快 被 治愈 还有 熬过 了 今年 我 再也 不要 在 外面 过年 了,2020-01-26 22:59:00,0,5,3,__label__neutral,0.00219,0.5234300000000001,0.56219,0.56219,1.0,"病毒, 防控, 口罩, 工作, 感染","virus, Prevention and control, Mask, jobs, infection"
7,8,-1,冠状病毒,2020-01-26,甘肃省 武威市 客运 中心 发布 尊敬的 旅客 朋友 您好 近期 受 新型 冠状病毒 影响 为 全面 有效 做好 疫情 防控 工作 我 站 从 二千 零 二十年 一月 二十六日 下午 十六时 起 所有 省际 市际 班车 全线 停运 给 您 带来 的 出行 不便 我们 深表 致歉 具体 恢复 时间 我们 将 在 第一 时间 告知 ​ ,2020-01-26 22:59:00,3,3,11,__label__positive,0.9363,0.03848,0.0067,0.9363,0.0,"非常, 湖北省, 内疚, 自责, 痛心","very much, Hubei Province, Guilty, Self-blame, Distressed"
8,9,-1,冠状病毒,2020-01-26,国家 卫健委 主任 目前 处于 疫情 防控 关键时期 国家 卫生 健康 委员会 主任 马晓伟 在 国务院新闻办公室 二十六日 举行 的 发布会 上 说 目前 新型 冠状病毒 传染性 有 增强 趋势 疫情 形势严峻 复杂 处于 防控 关键时期 新华网 详情 o 国家 卫健委 主任 目前 处于 疫情 防控 关键时期,2020-01-26 22:59:00,0,0,0,__label__neutral,0.34159,0.00972,0.54675,0.54675,2.0,"野生动物, 交易, 吃, 武汉, 人民","wild animals, transaction, eat, Wuhan, people"
9,10,-1,冠状病毒,2020-01-26,又 有 好消息 武汉协和医院 十一名 医护人员 病毒 核酸 转阴 截至 一月 二十六日 晚上 十点 武汉 华科 协和医院 除 七名 同 科室 医护人员 新型 冠状病毒 核酸 检测 转阴 外 还有 四名 医护人员 经 治疗 后 新型 冠状病毒 核酸 检测 结果 转阴 临床 症状 得到 控制 不再 出现 发热 等 情况 这 意味着 目前 该院 共 十一名 医护人员 病情 好转,2020-01-26 22:59:00,14,28,128,__label__positive,0.7491,0.00807,0.4688,0.7491,4.0,"检测, 医护人员, 市场, 海鲜, 华南","Testing, Medical staff, market, seafood, South China"
10,11,-1,冠状病毒,2020-01-26,转给 有 需要 的 朋友 感谢 制作 让 聋人 朋友 们 能够 得到 保,2020-01-25 18:07:00,0,0,1,__label__negative,0.00492,0.99738,0.00036,0.99738,3.0,"武汉, 哈哈哈, 加油, 口罩, 中国","Wuhan, Hahaha, Come on, Mask, China"
11,12,-1,冠状病毒,2020-01-26,防控 新型 冠状病毒 肺炎 陕西 在 行动 疫情 就是 命令 防控 就是 责任 坚定信心 坚决 打赢 疫情 防控 阻击战 正月初一 习近平 总书记 在 主持 中央政治局 常务委员会 会议 上 发表 的 重要讲话 在 我省 广大党员 干部群众 中 引起 热烈 反响 大家 表示 疫情 就是 命令 防控 就是 责任 要 坚定不移 把 党中央 各项 决策 部署 落到实处 ​ ,2020-01-26 22:59:00,0,0,4,__label__positive,0.69265,0.03623,0.16887,0.69265,2.0,"野生动物, 交易, 吃, 武汉, 人民","wild animals, transaction, eat, Wuhan, people"
12,13,-1,冠状病毒,2020-01-26,防控 新型 冠状病毒 肺炎 陕西 在 行动 阳光网 西安市 教育局 发 通知 二千 零 二十年 春季 学期 中小学 延期 开学 记者 一月 二十六日 晚 从 西安市 教育局 获悉 为 落实 市委 市政府 关于 加强 新型 冠状病毒 感染 肺炎 防控 工作 要求 有效 防控 疫情 在 各级 各类 教育 机构 和 校外 培训 机构 传播 按照 西安市 新型 冠状病毒 感染 肺炎 防控 指挥部 要求 ​ ,2020-01-26 22:59:00,0,3,1,__label__positive,0.81288,0.00339,0.5000100000000001,0.81288,1.0,"病毒, 防控, 口罩, 工作, 感染","virus, Prevention and control, Mask, jobs, infection"
13,14,-1,冠状病毒,2020-01-26,repost weib,2020-01-26 16:18:00,0,0,0,__label__negative,1e-05,1.00001,1e-05,1.00001,4.0,"检测, 医护人员, 市场, 海鲜, 华南","Testing, Medical staff, market, seafood, South China"
14,15,-1,冠状病毒,2020-01-26,听听 吧 真的 一定 要 听 o,2020-01-26 22:59:00,1,0,1,__label__negative,0.01002,0.99884,1e-05,0.99884,3.0,"武汉, 哈哈哈, 加油, 口罩, 中国","Wuhan, Hahaha, Come on, Mask, China"
15,16,-1,冠状病毒,2020-01-26,告诉 家里人 不可 小觑 新型 冠状病毒 时刻 关注 地方 最新 疫情 做好 防范 工作,2020-01-25 16:36:00,0,0,0,__label__neutral,0.19684,0.11597,0.39982,0.39982,1.0,"病毒, 防控, 口罩, 工作, 感染","virus, Prevention and control, Mask, jobs, infection"
16,17,-1,冠状病毒,2020-01-26,新型 冠状病毒 怕 酒精 不耐高温 野味 肺炎 尽可能 在家 自己 做 o 病从口入 过年 期间 人们 该 如何 注意 饮食卫生,2020-01-26 22:59:00,0,0,0,__label__negative,0.00396,0.98902,0.0067,0.98902,1.0,"病毒, 防控, 口罩, 工作, 感染","virus, Prevention and control, Mask, jobs, infection"
17,18,-1,冠状病毒,2020-01-26,钟南山 解读 新型 冠状病毒 肺炎 疫情 要点 ① 新型 冠状病毒 肺炎 存在 人 传人 同时 医务人员 也 有 传染 要 提高警惕 ② 新型 冠状病毒 传染性 比 sars 弱 ③ 没有 特殊 情况 不要 去 武汉 ④ 戴 口罩 有用 不一定 非要 戴 n 九 十五 口罩 ⑤ 有 感冒 要 到 发热 门诊 就诊 转发 提醒,2020-01-20 22:46:00,0,0,0,__label__neutral,0.01244,0.00783,0.98595,0.98595,1.0,"病毒, 防控, 口罩, 工作, 感染","virus, Prevention and control, Mask, jobs, infection"
18,23,-1,冠状病毒,2020-01-26,广州 黄埔 城管局 一 干部 确诊 新型 肺炎 与其 接触 人员 暂未 发热 咳嗽 一月 二十六日 通报 证实 黄埔区 城管局 干部 尹某 新型 冠状病毒 核酸 确诊 为 阳性 系 感染 新冠 肺炎 截至 目前 与 尹某 有 接触 的 人员 未 出现 发热 咳嗽 等 不适 症状 ln 视频 的 微博 视频,2020-01-26 22:59:00,15,30,95,__label__neutral,0.09536,0.08037000000000001,0.53899,0.53899,4.0,"检测, 医护人员, 市场, 海鲜, 华南","Testing, Medical staff, market, seafood, South China"
19,24,-1,冠状病毒,2020-01-26,二千 零 三年 非典 因 野味 而 起 二千 零 二十年 新兴 冠状病毒 还是 因 野味 而 起 几个 人 的 嘴馋 让 整个 中国 的 人 跟着 买单 商家 还 借机 哄抬物价 口罩 也 涨价 中国 人坑 中国 人,2020-01-26 22:59:00,0,0,0,__label__negative,0.02163,0.8991299999999999,0.01206,0.8991299999999999,3.0,"武汉, 哈哈哈, 加油, 口罩, 中国","Wuhan, Hahaha, Come on, Mask, China"
20,25,-1,冠状病毒,2020-01-26,新型 冠状病毒 溯源 取得 阶段性 进展 华南 海鲜 市场 存在 大量 新冠 病毒 记者 今天 从 中国 疾控中心 了解 到 自 新型 冠状病毒 疫情 发生 以来 该 中心 病毒 病所 持续 攻坚 在 病毒 溯源 研究 中 取得 阶段性 进展 该所 首次 从 华南 海鲜 市场 的 五百八十五 份 环境 样本 中 检测 到 三十三 份 样品 含有 新型 冠状病毒 核酸 并 成功 在 阳性 环境 标本 中 分 ​ ,2020-01-26 22:59:00,0,0,2,__label__negative,0.14806,0.4149100000000001,0.03848,0.4149100000000001,4.0,"检测, 医护人员, 市场, 海鲜, 华南","Testing, Medical staff, market, seafood, South China"
21,26,-1,冠状病毒,2020-01-26,严打 人民 微评 谁 是 新型 冠状病毒 的 祸首 这一 检测 结果 验证 此前 专家 判断 新型 冠状病毒 与 野生动物 有 关联 海鲜 市场 怎有 野生动物 交易 商家 涉嫌 违法 谁 给 的 底气 害人 的 不是 野生动物 而是 吃 野味 的 欲望 以及 监管 缺失 野生动物 交易 已 被 相关 部门 叫停 更得 倒查 灰色 交易 中有 多少 乱,2020-01-26 21:39:00,0,0,0,__label__negative,0.06955,0.69926,0.0421,0.69926,2.0,"野生动物, 交易, 吃, 武汉, 人民","wild animals, transaction, eat, Wuhan, people"
22,27,-1,冠状病毒,2020-01-26,生日 二十二岁 新型 冠状病毒 病毒 越来越 没有 年味 的 春节 再 加上 病毒感染 全省 封城 明天 生日 就 希望 大家 平安 世界 少 一点 苦难 吧,2020-01-26 22:59:00,0,0,2,__label__positive,0.90732,0.0237,0.01134,0.90732,1.0,"病毒, 防控, 口罩, 工作, 感染","virus, Prevention and control, Mask, jobs, infection"
