,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,__label__positive,冠状病毒,2020-01-27,加油 啊 全部 都 要 快点 好 起来 浙江 真的 没这么 好 指责 的 了 捐钱 捐 物资 医疗 团队 国宝 院士 都 去 武汉 了 阿里 援助 十亿 国外 武汉 人 遣返 萧山 机场 照单全收 现在 又 在 努力 研发 疫苗 只想 说 浙江 牛逼,2020-01-27 08:49:00,0,0,0,__label__negative,0.10089,0.8397399999999999,0.01497,0.8397399999999999,2.0,"微博, 视频, 一个, 分离, l","Weibo, video, One, Separate, l"
1,3,__label__negative,冠状病毒,2020-01-27,只能 帮 你 转发 科比 直升机 失事 原因 武汉 小区 组织 唱国歌 山东 首个 新型 冠状病毒 检测 产品 海南 首例 新型 肺炎 病例 死亡,2020-01-27 20:12:00,0,0,0,__label__negative,0.00477,0.95115,0.10972,0.95115,4.0,"加油, 武汉, 广东, 毒株, 分离","Come on, Wuhan, Guangdong, Strain, Separate"
2,7,__label__negative,冠状病毒,2020-01-27,广东 首株 新型 冠状病毒 毒株 分离 全民 口罩 行动 特殊 时期 口罩 😷 购买 相当 费劲 就 像 口红 一样 💄 买 多少 都 不够 国内 实体店 买不到 只能 让 国外 的 妹妹 帮忙 了 我们 一起 加油 武汉 加油 武汉 加油,2020-01-27 22:59:00,1,1,4,__label__neutral,0.31406,0.02597,0.5000100000000001,0.5000100000000001,4.0,"加油, 武汉, 广东, 毒株, 分离","Come on, Wuhan, Guangdong, Strain, Separate"
3,8,__label__neutral,冠状病毒,2020-01-27,截至 今天 十八点 全国 确诊 感染 新型 冠状病毒 的 肺炎 病历 共计 二 千八百 三十五 例 其中 出院 五十七 例 死亡 八十一 例 l 马 国宾 老师 的 微博 视频,2020-01-27 22:59:00,0,0,0,__label__negative,0.0331,0.97242,0.00477,0.97242,2.0,"微博, 视频, 一个, 分离, l","Weibo, video, One, Separate, l"
4,11,__label__negative,冠状病毒,2020-01-27,洗白 华南 市场 华南 海鲜 市场 翻盘 未必 是 新型 冠状病毒 发源地 o 华南 海鲜 市场 翻盘 未必 是 新型 冠状病毒 发源地,2020-01-27 22:59:00,0,0,0,__label__negative,0.00047,0.9994,0.00477,0.9994,1.0,"更, 这种, 骗子, 感染, 目前","more, This, con man, infection, Currently"
5,30,__label__positive,冠状病毒,2020-01-27,广东 首株 新型 冠状病毒 毒株 成功 分离 👏 👏 👏,2020-01-27 22:59:00,0,0,0,__label__positive,1.00001,1e-05,1e-05,1.00001,2.0,"微博, 视频, 一个, 分离, l","Weibo, video, One, Separate, l"
6,43,__label__negative,冠状病毒,2020-01-27,广东 首株 新型 冠状病毒 毒株 分离 不懂 就 问 分离 了 是 可以 遏制 住 病毒 了 还是 说 可以 治愈 了,2020-01-27 22:59:00,0,8,16,__label__negative,0.00281,0.99693,1e-05,0.99693,2.0,"微博, 视频, 一个, 分离, l","Weibo, video, One, Separate, l"
7,44,__label__negative,冠状病毒,2020-01-27,广东 首株 新型 冠状病毒 毒株 分离 不懂 就 问 分离 了 是 可以 遏制 住 病毒 了 还是 说 可以 治愈 了,2020-01-27 22:59:00,0,8,16,__label__negative,0.00281,0.99693,1e-05,0.99693,2.0,"微博, 视频, 一个, 分离, l","Weibo, video, One, Separate, l"
8,52,__label__positive,冠状病毒,2020-01-27,广东 首株 新型 冠状病毒 毒株 分离 馀 甜 点热 搜 馀 甜 武汉 华南 海鲜 市场 大起底 背后 的 人儿 送 你 出道 你 一句 我 一句 甜姐 才能 进 监狱 你 不说 我 不说 甜姐 就 会 被 逃脱 ​ ​ ​ 写 这个 段子 的 姐妹 优秀 复制 来 的 评论 要 超过 十五个 字 二十条 ​ ​,2020-01-27 22:59:00,0,0,0,__label__positive,0.9963,0.0036,0.00339,0.9963,4.0,"加油, 武汉, 广东, 毒株, 分离","Come on, Wuhan, Guangdong, Strain, Separate"
9,53,__label__positive,冠状病毒,2020-01-27,广东 首株 新型 冠状病毒 毒株 分离 出 了 疫苗 之后 是不是 就 可以 滚 出门 了,2020-01-27 22:59:00,0,0,0,__label__positive,1.00001,1e-05,1e-05,1.00001,4.0,"加油, 武汉, 广东, 毒株, 分离","Come on, Wuhan, Guangdong, Strain, Separate"
