,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,__label__negative,新冠,2020-02-19,并且 需要 治愈 者 的 血 帮帮 大夫 泪 武汉 中心医院 奋战 一线 的 专家 不幸 感染 新冠 病毒 目前 病情 危重 正在 金银 潭 医院 重症 监护室 抢救 急需 救命 血浆 rh 阴性 o 型 因该 血型 极为 稀有 故 面向社会 求助 🙏,2020-02-19 11:48:00,0,0,0,__label__negative,0.12941,0.9707,0.0005099999999999999,0.9707,1.0,"病毒, 防控, 武汉, 说, 二月","virus, Prevention and control, Wuhan, Say, February"
1,3,__label__positive,新冠,2020-02-19,新冠 肺炎 疫情 出现 积极 向 好 态势 我国 公共卫生 体系 改革 在 路上 o 新冠 肺炎 疫情 出现 积极 向 好 态势 我国 公共卫生 体系 改革 在 路上,2020-02-19 22:59:00,0,0,0,__label__positive,0.8903,0.06561,1e-05,0.8903,2.0,"病毒, 我国, 积极, 出现, 体系","virus, My country, positive, appear, system"
2,7,__label__negative,新冠,2020-02-19,当局者迷 旁观者清 前不久 我 在 微博发 了 一篇 预防 疫情 首先 从 预防 感冒 着手 清问 有用 否 我 是 用 中 医理 沦写 的 一篇 论文 一一 阳,2020-02-19 21:49:00,3,1,0,__label__negative,0.00421,0.99463,0.00611,0.99463,3.0,"钟南山, 没有, 发现, 应该, 医院","Zhong Nanshan, No, Find, should, hospital"
3,8,__label__negative,新冠,2020-02-19,人工 基因 改造 病毒 容易 出现 返祖现象 成为 阴性 病毒 携带者 新冠 肺炎 病毒 是不是 人工合成 查实 是 可能 的 问题 是 有没有 人查 谁 来查 谁 责成 人来查 如果 是 敷衍塞责 者 甚或 是 利益 相关者 能 责成 人来查 吗 不可能 那么 除非 一号 去 责成 人来查 否则 制造 新冠 肺炎 病毒 的 罪犯 便 可以 逍遥法外 仍大享 特权,2020-02-16 16:42:00,0,0,0,__label__negative,0.00713,0.92415,0.06561,0.92415,0.0,"武汉, 感染, 送别, 殉职, 妻子","Wuhan, infection, farewell, Martyrdom, wife"
4,18,__label__negative,新冠,2020-02-19,一次 非典 一次 新冠 如果 经历 过 这样 两次 没有 硝烟 的 战疫 还 不能 让 上面 意识 到 公立 资源 的 重要性 及时 调整 改制 方向 那 我 不敢 想象 未来 会 如何 私立 医院 也 就 会 在 割包皮 的 台上 临时 加价 有 本事 这种 情况 指望 他们 他们 敢 来 我 还 不敢 让 他们 看,2020-02-19 14:18:00,0,0,0,__label__negative,0.00171,0.98202,0.01323,0.98202,2.0,"病毒, 我国, 积极, 出现, 体系","virus, My country, positive, appear, system"
5,30,__label__negative,新冠,2020-02-19,中国 大 健康 直 媒体 第一 平台 福徕 到 家 app 特别 推出 防疫 期间 预防 一号 方 特惠 秒杀 活动 秒 杀价 出厂价 为 一百八十 八元 三袋 每袋 十包 二百五十 克 包邮 每天 才 花 六元 钱 全家 健康 齐 团圆   新冠 疫情 延续 一个多月 复工 还是 居家 居家 隔离 为的是 隔离 病毒 也 是 为 抗疫 战争 做出 贡献 可是 再 牢固的 防盗门 再 严实 的 隔 ​ ,2020-02-19 22:59:00,0,0,0,__label__positive,0.45327,0.14806,0.05836,0.45327,3.0,"钟南山, 没有, 发现, 应该, 医院","Zhong Nanshan, No, Find, should, hospital"
6,43,__label__negative,新冠,2020-02-19,🕯 🕯,2020-02-19 22:45:00,0,0,0,__label__negative,1e-05,1.00001,0.00914,1.00001,3.0,"钟南山, 没有, 发现, 应该, 医院","Zhong Nanshan, No, Find, should, hospital"
7,44,__label__negative,新冠,2020-02-19,帮扩 父亲 敖 醒吾 血型 是 一般 o 型 血 捐献者 条件 新冠 肺炎 康复 出院 七天 以上 出院 小结 病历 身份证 核酸 两次 检测 呈 阴性 捐献 地点 湖北省人民医院 献血 屋 金银 潭 医院 二楼 告知 血站 血浆 定向 捐助 敖 醒吾 五十九岁 金银 潭 医院 icu 二十一 床 谢谢 大家,2020-02-19 15:09:00,1,0,0,__label__negative,0.01407,0.98796,1e-05,0.98796,4.0,"出院, 医院, 金银, 潭, 敖","Discharged, hospital, Gold and silver, Tan, Ao"
8,52,__label__positive,新冠,2020-02-19,长图 站 疫情 防控 关键期 如何 打 好 阻击战 山东 再发 十五条 重磅 措施 十八日 晚 省委 新冠 肺炎 疫情 处置 工作 领导小组 指挥部 印发 通知 进一步 强化 疫情 防控 工作 当前 疫情 防控 处于 关键 时间 为 把 疫情 防控 工作 抓实 抓细 抓 落地 打赢 疫情 防控 阻击战 在 前期工作 基础 上 结合 近期 督导 发现 的 问题 ​ ,2020-02-19 22:59:00,0,0,0,__label__positive,0.98551,0.00272,0.008329999999999999,0.98551,0.0,"武汉, 感染, 送别, 殉职, 妻子","Wuhan, infection, farewell, Martyrdom, wife"
9,53,__label__negative,新冠,2020-02-19,扩 帮扩 父亲 敖 醒吾 血型 是 一般 o 型 血 捐献者 条件 新冠 肺炎 康复 出院 七天 以上 出院 小结 病历 身份证 核酸 两次 检测 呈 阴性 捐献 地点 湖北省人民医院 献血 屋 金银 潭 医院 二楼 告知 血站 血浆 定向 捐助 敖 醒吾 五十九岁 金银 潭 医院 icu 二十一 床     谢谢 大家,2020-02-19 15:09:00,0,0,0,__label__negative,0.00914,0.99289,1e-05,0.99289,4.0,"出院, 医院, 金银, 潭, 敖","Discharged, hospital, Gold and silver, Tan, Ao"
10,68,__label__positive,新冠,2020-02-19,今天 帮 我们 向 医学专家 求教 了 新 的 防护 知识 大家 都 来 听听,2020-02-19 18:18:00,0,0,0,__label__negative,0.08511,0.99266,1e-05,0.99266,2.0,"病毒, 我国, 积极, 出现, 体系","virus, My country, positive, appear, system"
11,71,__label__positive,新冠,2020-02-19,是否 存在 与 新冠 病毒 长期共存 的 可能 中国工程院 副 院长 王辰 可能性 是 完全 存在 的 我们 要 做好 准备 央视 新闻频道 新闻 一 一 今日 疫情 分析 主持人 白岩松 连线 中国工程院 副 院长 呼吸 与 危重症 医学专家 王辰 o,2020-02-19 22:59:00,0,0,0,__label__positive,0.99944,0.00064,0.00134,0.99944,4.0,"出院, 医院, 金银, 潭, 敖","Discharged, hospital, Gold and silver, Tan, Ao"
12,77,__label__positive,新冠,2020-02-19,钟南山 回应 新冠 肺炎 药物 使用 共同 战疫 一步 公考 只要 有 效果 就要 用,2020-02-19 22:20:00,0,0,3,__label__positive,0.99895,1e-05,0.0067,0.99895,3.0,"钟南山, 没有, 发现, 应该, 医院","Zhong Nanshan, No, Find, should, hospital"
13,78,__label__positive,新冠,2020-02-19,钟南山 回应 新冠 肺炎 药物 使用 共同 战疫 一步 公考 只要 有 效果 就要 用,2020-02-19 22:20:00,0,0,3,__label__positive,0.99895,1e-05,0.0067,0.99895,3.0,"钟南山, 没有, 发现, 应该, 医院","Zhong Nanshan, No, Find, should, hospital"
14,80,__label__positive,新冠,2020-02-19,方舱 医院 医生 感慨 医患 关系 回来 了 跳 广场 舞 唱歌 自拍 王辰 院士 介绍 武汉 方舱 医院 里 大部分 是 新冠 肺炎 轻症 病人 在 这里 医护人员 组织 人文 活动 对 舒缓 病人 紧张 情绪 对 病情 也 是 非常 有帮助的 患者 之间 互相帮助 医患 之间 高度 协调 有 医生 感慨 感觉 二十年 前 那样 的 医患 关系 又 回来 了 一起 加油 ​ ,2020-02-19 22:59:00,0,0,0,__label__positive,0.93992,0.055020000000000006,0.00156,0.93992,3.0,"钟南山, 没有, 发现, 应该, 医院","Zhong Nanshan, No, Find, should, hospital"
15,82,__label__negative,新冠,2020-02-19,下楼 拿 快递 的 放风 时间 自从 新冠 封城 以来 小儿子 就 一直 待在家里 偶尔 去 阳台 看看 楼下 的 车子 数数 小区 里 散步 的 人 特别 懂事 从没 吵 着 要 出门 还 和 我 说 不能 出去 外面 有 病毒 🦠 很 危险 每天 在家 不吵不闹 很 省心 最近 三次 下楼 一次 下楼 拿 草莓 🍓 蛋糕 一次 下楼 拿乐高 玩具 一次 下楼 拿 奶奶 送 的 菜 下 ​ ,2020-02-19 22:59:00,0,0,0,__label__negative,0.0065,0.9831,0.0117,0.9831,2.0,"病毒, 我国, 积极, 出现, 体系","virus, My country, positive, appear, system"
16,85,__label__negative,新冠,2020-02-19,一群 大学生 志愿者 制作 的 视频 很 用心 他们 通过 在 海外 的 自 媒体 平台 发布 视频 文章 来 传播 抗疫 期间 中国 民众 的 心声 反映 中国 百姓 的 生活 同时 科普 新冠 肺炎 的 科学知识,2020-02-16 19:28:00,0,0,0,__label__negative,0.05836,0.94661,1e-05,0.94661,0.0,"武汉, 感染, 送别, 殉职, 妻子","Wuhan, infection, farewell, Martyrdom, wife"
17,86,__label__negative,新冠,2020-02-19,打倒 新冠 病毒 哈哈哈哈 哈哈哈 呵呵 哈哈哈 眼泪 笑 出来 了 xs 各种 意义 上 的 人民战争 苦中 寻乐 xs 心态 好 对 病情 也 有 好,2020-02-19 19:02:00,0,0,0,__label__negative,1e-05,0.7663,0.34159,0.7663,1.0,"病毒, 防控, 武汉, 说, 二月","virus, Prevention and control, Wuhan, Say, February"
18,88,__label__negative,新冠,2020-02-19,父亲 敖 醒吾 血型 是 一般 o 型 血 捐献者 条件 新冠 肺炎 康复 出院 七天 以上 出院 小结 病历 身份证 核酸 两次 检测 呈 阴性 捐献 地点 湖北省人民医院 献血 屋 金银 潭 医院 二楼 告知 血站 血浆 定向 捐助 敖 醒吾 五十九岁 金银 潭 医院 icu 二十一 床     谢谢 大家,2020-02-19 15:09:00,0,0,0,__label__negative,0.01497,0.9841,1e-05,0.9841,4.0,"出院, 医院, 金银, 潭, 敖","Discharged, hospital, Gold and silver, Tan, Ao"
19,91,__label__positive,新冠,2020-02-19,中原 战疫 新冠 肺炎 疫情 及 防控 信息 汇总 截至 十九日 二十二时 o 新冠 肺炎 疫情 及 防控 信息 汇总 截至 十九日 二十二时,2020-02-19 22:59:00,0,0,0,__label__positive,0.93047,0.44554,1e-05,0.93047,0.0,"武汉, 感染, 送别, 殉职, 妻子","Wuhan, infection, farewell, Martyrdom, wife"
20,96,__label__negative,新冠,2020-02-19,武汉 一线 记者 的 父亲 不幸 被 感染 确诊 目前 病情 危重 正在 抢救 现 急需 一般 o 型 血 血浆 捐献者 条件 新冠 肺炎 康复 出院 七天 以上 出院 小结 病历 身份证 核酸 两次 检测 呈 阴性 捐献 地点 湖北省人民医院 献血 屋 金银 潭 医院 二楼 告知 血站 血浆 定向 捐助 敖 醒吾 五十九岁 金银 潭 医院 icu 二十一 床 求,2020-02-19 15:09:00,3,0,0,__label__negative,0.00421,0.99219,1e-05,0.99219,4.0,"出院, 医院, 金银, 潭, 敖","Discharged, hospital, Gold and silver, Tan, Ao"
21,98,__label__negative,新冠,2020-02-19,武汉 一线 记者 的 父亲 不幸 被 感染 确诊 目前 病情 危重 正在 抢救 现 急需 一般 o 型 血 血浆 捐献者 条件 新冠 肺炎 康复 出院 七天 以上 出院 小结 病历 身份证 核酸 两次 检测 呈 阴性 捐献 地点 湖北省人民医院 献血 屋 金银 潭 医院 二楼 告知 血站 血浆 定向 捐助 敖 醒吾 五十九岁 金银 潭 医院 icu 二十一 床 求,2020-02-19 15:09:00,3,0,0,__label__negative,0.00421,0.99219,1e-05,0.99219,4.0,"出院, 医院, 金银, 潭, 敖","Discharged, hospital, Gold and silver, Tan, Ao"
22,105,__label__negative,新冠,2020-02-19,武昌 医院院长 刘智明 感染 殉职 妻子 追 灵车 送别 刘智明 二月 十八日 湖北 武汉市 武昌 医院 党委 副 书记 院长 刘智明 因 感染 新冠 肺炎 殉职 享年 五十一岁 载 着 刘智明 遗体 的 灵车 缓缓 开走 刘智明 妻子 蔡利萍 追 着 车 痛哭 送别 蔡利萍 是 武汉市 第三 医院 光谷 院区 icu 护士长 聊天记录 显示 蔡丽萍 曾 鼓励 刘智明 加油 ​ ,2020-02-19 22:58:00,1,0,0,__label__negative,0.01206,0.95533,0.02519,0.95533,0.0,"武汉, 感染, 送别, 殉职, 妻子","Wuhan, infection, farewell, Martyrdom, wife"
23,111,__label__negative,新冠,2020-02-19,寄希望于 疫苗 完了 完了 新冠 病毒 将 更 可能 与 人类 长期共存 医学 的 发展 没有 尽头 疾病谱 必然 不断 变化 新 的 疾病 会 继续 出现,2020-02-19 09:14:00,0,0,0,__label__positive,0.40734,0.10972,0.03848,0.40734,0.0,"武汉, 感染, 送别, 殉职, 妻子","Wuhan, infection, farewell, Martyrdom, wife"
24,118,__label__negative,新冠,2020-02-19,父亲 敖 醒吾 血型 是 一般 o 型 血 捐献者 条件 新冠 肺炎 康复 出院 七天 以上 出院 小结 病历 身份证 核酸 两次 检测 呈 阴性 捐献 地点 湖北省人民医院 献血 屋 金银 潭 医院 二楼 告知 血站 血浆 定向 捐助 敖 醒吾 五十九岁 金银 潭 医院 icu 二十一 床 谢谢 大家,2020-02-19 15:09:00,0,0,0,__label__negative,0.02299,0.98029,1e-05,0.98029,4.0,"出院, 医院, 金银, 潭, 敖","Discharged, hospital, Gold and silver, Tan, Ao"
25,129,__label__negative,新冠,2020-02-19,哎 保佑,2020-02-19 17:31:00,0,0,0,__label__negative,1e-05,1.00001,1e-05,1.00001,0.0,"武汉, 感染, 送别, 殉职, 妻子","Wuhan, infection, farewell, Martyrdom, wife"
26,132,__label__negative,新冠,2020-02-19,每日 一 练 抗击 肺炎 第十七 练 番外篇 可爱的 楚楚 小朋友 又 来 报道 啦 边 做 运动 边 自己 数数 打气 完全 不受 外界 干扰 三十八 三十九 五十 哈哈 可爱 到 不行 呢 脑瘫 外卖 小哥 被 封号 谢绝 网友 捐款 钟南山 回应 新冠 肺炎 药物 使用 puky lpukychina 的 微博 视频,2020-02-19 22:58:00,0,0,0,__label__negative,0.21208,0.56986,0.05186,0.56986,1.0,"病毒, 防控, 武汉, 说, 二月","virus, Prevention and control, Wuhan, Say, February"
27,136,__label__negative,新冠,2020-02-19, 案件 速递 这 姑爷 绝 了 只 因 家庭 矛盾 数次 拨打 一百一十 谎报 老丈人 感染 新冠 病毒 抗击 疫情 公安 在 行动 近日 天津 一 男子 多次 举报 老丈人 及其 母亲 疑似 感染 新冠 病毒 经 民警 及 相关 部门 工作人员 实地 核查 系该 男子 因 家庭 矛盾 谎报 疫情 警情 目前 该 男子 因涉嫌 寻衅滋事 罪 被 警方 依法 刑事拘留 ​ ,2020-02-19 22:58:00,0,1,0,__label__negative,0.0029,0.99495,0.00241,0.99495,4.0,"出院, 医院, 金银, 潭, 敖","Discharged, hospital, Gold and silver, Tan, Ao"
28,138,__label__negative,新冠,2020-02-19, 案件 速递 这 姑爷 绝 了 只 因 家庭 矛盾 数次 拨打 一百一十 谎报 老丈人 感染 新冠 病毒 抗击 疫情 公安 在 行动 近日 天津 一 男子 多次 举报 老丈人 及其 母亲 疑似 感染 新冠 病毒 经 民警 及 相关 部门 工作人员 实地 核查 系该 男子 因 家庭 矛盾 谎报 疫情 警情 目前 该 男子 因涉嫌 寻衅滋事 罪 被 警方 依法 刑事拘留 ​ ,2020-02-19 22:58:00,0,1,0,__label__negative,0.0029,0.99495,0.00241,0.99495,4.0,"出院, 医院, 金银, 潭, 敖","Discharged, hospital, Gold and silver, Tan, Ao"
29,140,__label__negative,新冠,2020-02-19,好多 老药 药效 好 但 生产 成本低 利润 低 好多 医生 没有 提成 就 不用 啦 市场化 就是 以 利益 为先 并 不是 以人为本 仁术 仁心,2020-02-18 20:33:00,0,0,0,__label__negative,0.01407,0.99116,0.00156,0.99116,3.0,"钟南山, 没有, 发现, 应该, 医院","Zhong Nanshan, No, Find, should, hospital"
30,156,__label__positive,新冠,2020-02-19,说 到 点子 上 了 因为 新冠 治疗 免费 不涉及 到 利益冲突 大家 的 目标 就 都 是 把 病治好 哪 还有 什么 矛盾,2020-02-19 22:50:00,0,0,0,__label__negative,0.00044,0.99808,0.008329999999999999,0.99808,0.0,"武汉, 感染, 送别, 殉职, 妻子","Wuhan, infection, farewell, Martyrdom, wife"
31,159,__label__positive,新冠,2020-02-19,注意 阆中 至 成都 方向 的 火车 全部 停开 二月 十九日 记者 从 南充 阆中市 火车站 获悉 受新冠 肺炎 疫情 影响 即日起 阆中 火车站 内 阆中 至 成都 方向 的 火车 全部 暂停 只 保留 k 一千五百 零四 乌鲁木齐 昆明 d 一千 九百 五十七 贵阳 北 太原 南 d 一千 九百 五十八 太原 南 贵阳 北 三趟 经 停车 次 铁路部门 提醒 已经 购票 的 旅客 请 通过 原 购票 渠道 退票 有 ​ ,2020-02-19 22:58:00,0,0,1,__label__positive,0.99703,0.00462,0.00213,0.99703,2.0,"病毒, 我国, 积极, 出现, 体系","virus, My country, positive, appear, system"
32,160,__label__positive,新冠,2020-02-19,注意 阆中 至 成都 方向 的 火车 全部 停开 二月 十九日 记者 从 南充 阆中市 火车站 获悉 受新冠 肺炎 疫情 影响 即日起 阆中 火车站 内 阆中 至 成都 方向 的 火车 全部 暂停 只 保留 k 一千五百 零四 乌鲁木齐 昆明 d 一千 九百 五十七 贵阳 北 太原 南 d 一千 九百 五十八 太原 南 贵阳 北 三趟 经 停车 次 铁路部门 提醒 已经 购票 的 旅客 请 通过 原 购票 渠道 退票 有 ​ ,2020-02-19 22:58:00,0,0,1,__label__positive,0.99703,0.00462,0.00213,0.99703,2.0,"病毒, 我国, 积极, 出现, 体系","virus, My country, positive, appear, system"
33,161,__label__positive,新冠,2020-02-19,注意 阆中 至 成都 方向 的 火车 全部 停开 二月 十九日 记者 从 南充 阆中市 火车站 获悉 受新冠 肺炎 疫情 影响 即日起 阆中 火车站 内 阆中 至 成都 方向 的 火车 全部 暂停 只 保留 k 一千五百 零四 乌鲁木齐 昆明 d 一千 九百 五十七 贵阳 北 太原 南 d 一千 九百 五十八 太原 南 贵阳 北 三趟 经 停车 次 铁路部门 提醒 已经 购票 的 旅客 请 通过 原 购票 渠道 退票 有 ​ ,2020-02-19 22:58:00,0,0,1,__label__positive,0.99703,0.00462,0.00213,0.99703,2.0,"病毒, 我国, 积极, 出现, 体系","virus, My country, positive, appear, system"
34,169,__label__negative,新冠,2020-02-19,疫情 防控 特殊 时期 敬老院 里 的 特别 关爱 自新冠 肺炎 疫情 暴发 以来 各 爱心 人士 纷纷 捐款捐物 支援 抗疫战 为 保证 五保 低保 等 特殊 困难 老人 正常 生活 不受 影响 减少 物资 采购 过程 中 的 风险 经开区 地方 事务局 积极 联系 爱心 企业 为经 开区 的 特殊 老人 送温暖 近日 经开区 曲靖 华文 中盛 商贸 有限公司 和 向日葵 超市 ​ ,2020-02-19 22:58:00,0,0,1,__label__positive,0.93992,0.04086,0.00264,0.93992,4.0,"出院, 医院, 金银, 潭, 敖","Discharged, hospital, Gold and silver, Tan, Ao"
35,171,__label__positive,新冠,2020-02-19,无论 何时何地 都 有 中国 心 祖国 为 你们 感到 骄傲 武汉 除 抗疫 和 特殊 用途 车辆 一律 禁行 钟南山 回应 新冠 肺炎 药物 使用 ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ l 全 搞笑 也 的 微博 视频,2020-02-19 22:58:00,0,0,4,__label__negative,0.12253,0.93246,1e-05,0.93246,0.0,"武汉, 感染, 送别, 殉职, 妻子","Wuhan, infection, farewell, Martyrdom, wife"
36,179,__label__positive,新冠,2020-02-19,是否 存在 与 新冠 病毒 长期共存 的 可能 中国工程院 副 院长 王辰 可能性 是 完全 存在 的 我们 要 做好 准备 央视 新闻频道 新闻 一 一 今日 疫情 分析 主持人 白岩松 连线 中国工程院 副 院长 呼吸 与 危重症 医学专家 王辰 o,2020-02-19 22:58:00,0,0,0,__label__positive,0.99944,0.00064,0.00134,0.99944,4.0,"出院, 医院, 金银, 潭, 敖","Discharged, hospital, Gold and silver, Tan, Ao"
37,185,__label__negative,新冠,2020-02-19,真是 憋 坏,2020-02-19 22:37:00,1,0,0,__label__neutral,1e-05,0.0901,0.99642,0.99642,3.0,"钟南山, 没有, 发现, 应该, 医院","Zhong Nanshan, No, Find, should, hospital"
38,186,__label__positive,新冠,2020-02-19,俄罗斯 网友 中文 为 武汉 加油 中 俄 友谊 长存 感谢 俄罗斯 友人 武汉 除 抗疫 和 特殊 用途 车辆 一律 禁行 钟南山 回应 新冠 肺炎 药物 使用 ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ ​ l 套路 小 马甲 的 微博 视频,2020-02-19 22:58:00,1,1,3,__label__negative,0.12253,0.8991299999999999,1e-05,0.8991299999999999,0.0,"武汉, 感染, 送别, 殉职, 妻子","Wuhan, infection, farewell, Martyrdom, wife"
39,188,__label__negative,新冠,2020-02-19,武汉 第八 医院院长 王萍 感染 新冠 肺炎 希望 战胜 病魔 早日康复 我们 需要 您 主持 大局,2020-02-19 22:58:00,0,0,3,__label__positive,0.99088,0.10972,0.00118,0.99088,0.0,"武汉, 感染, 送别, 殉职, 妻子","Wuhan, infection, farewell, Martyrdom, wife"
40,189,__label__negative,新冠,2020-02-19,西安 爆料 麻烦 官方 能否 通报 下 文章 里 这位 李某 现在 到底 是 个 什么 情况 啊 既然 确诊 为 疑似 了 那么 二 xtxom 十九 终 有没有 确诊 为 新冠 肺炎 就 应该 有个 结果 啊 西安 发布,2020-02-19 22:58:00,0,0,0,__label__negative,1e-05,0.98796,0.2451,0.98796,3.0,"钟南山, 没有, 发现, 应该, 医院","Zhong Nanshan, No, Find, should, hospital"
41,190,__label__positive,新冠,2020-02-19,第八 批 江苏 援 武汉 医疗队 集结 待发 二月 十九日 第八 批 江苏 援 武汉 医疗队 在 盐城 组队 完毕 将 于 二十日 下午 启程 奔赴 湖北省 武汉市 全力 支援 当地 开展 新冠 肺炎 重症 患者 医疗 救治 工作 二月 十八日 国务院 应对 新型 冠状病毒 肺炎 疫情 联防 联控 机制 医疗 救治 组 下发 通知 要求 江苏 等 省 自治区 市 组派 重症 医疗队 援 ​ ,2020-02-19 22:57:00,3,0,2,__label__positive,0.99446,0.00098,0.0276,0.99446,0.0,"武汉, 感染, 送别, 殉职, 妻子","Wuhan, infection, farewell, Martyrdom, wife"
