,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,-1,新冠,2020-03-25,医学 科普 新冠 肺炎 症状 全解,2020-03-21 08:34:00,0,0,0,__label__neutral,0.8267200000000001,1e-05,0.96591,0.96591,4.0,"病毒, 哈哈哈, 视频, 普京, 确诊","virus, Hahaha, video, Putin, Confirmed diagnosis"
1,2,-1,新冠,2020-03-25,知道 古代 为啥 皇子 都 喜欢 政变 了 吧 看看 你 老家 的 唐太宗 唐玄宗 等不及 啊 等 不起 啊 查尔斯 王子 本 以为 投 了 个 好 胎 结果 我 这 一辈 过 的 唉,2020-03-25 18:41:00,0,0,0,__label__negative,1e-05,0.99642,0.04086,0.99642,1.0,"确诊, 病例, 病毒, 三月, 感染","Confirmed diagnosis, Case, virus, March, infection"
2,3,-1,新冠,2020-03-25,弱小的 无知 不是 生存 的 障碍 傲慢 才 是 我 听 了 也 要 疯 了 新冠 派对,2020-03-25 18:30:00,0,0,0,__label__negative,0.00328,0.99693,0.0004,0.99693,1.0,"确诊, 病例, 病毒, 三月, 感染","Confirmed diagnosis, Case, virus, March, infection"
3,4,-1,新冠,2020-03-25,德国 汉诺威 市长 感染 新冠 病毒 当地 时间 三月 二十五日 德国 北部 汉诺威 市政府 宣布 该市 市长 奥奈伊 当天 新冠 肺炎 病毒检测 呈 阳性 将 立即 展开 居家 隔离 不过 隔离 期间 他会 继续 在家 办公 与此同时 所有 二十一日 后 跟 奥奈伊有 过 直接 接触 的 人员 也 将 进行 居家 隔离 直至 四月 六日 这 其中 除了 市政府 各 部门 负责人 之外 ​ ,2020-03-25 22:59:00,6,5,21,__label__neutral,0.01856,0.34866,0.43783,0.43783,2.0,"防控, 病毒, 影响, 零, 二千","Prevention and control, virus, influences, zero, Two thousand"
4,5,-1,新冠,2020-03-25,王冠 没得到 得 了 新冠 病毒 王侯将相 宁 有种,2020-03-25 18:40:00,0,0,0,__label__negative,0.00114,0.9707,0.02443,0.9707,4.0,"病毒, 哈哈哈, 视频, 普京, 确诊","virus, Hahaha, video, Putin, Confirmed diagnosis"
5,6,-1,新冠,2020-03-25,新冠教 你 人人平等 人种 论 的 大坑 我 觉得 欧美 这次 被 坑 真心 是 自己 作 的 新冠 出现 后 不久 美国 那边 就 有 论文 研究 说 东亚人 种 更易感 然后 这个 观点 虽然 现在 已经 被 打脸 当时 欧美 媒体 可是 炒作 了 一段时间 让 自己 的 国民 不要 慌,2020-03-25 10:44:00,0,0,0,__label__negative,0.00339,0.8558600000000001,0.32768,0.8558600000000001,3.0,"美国, 确诊, 病毒, 病例, 视频","United States, Confirmed diagnosis, virus, Case, video"
6,7,-1,新冠,2020-03-25,自然 六十 的 新冠 感染者 可能 无症状 或 导致 疫情 二次 暴发 全球 科技 要闻 o,2020-03-25 22:59:00,0,0,0,__label__neutral,0.008329999999999999,0.21735,0.28778000000000004,0.28778000000000004,1.0,"确诊, 病例, 病毒, 三月, 感染","Confirmed diagnosis, Case, virus, March, infection"
7,8,-1,新冠,2020-03-25,累计 二百三十五 例 台湾 新增 十九 例新冠 肺炎 确诊 病例 均 为 境外 输入 台湾地区 流行 疫情 指挥中心 今天 公布 信息 台湾 新增 十九 例新冠 肺炎 确诊 病例 全部 为 境外 输入 加上 该 部门 昨晚 公布 的 一例 确诊 病例 台湾 确诊 病例 累计 二百三十五 例 来源 l 中国台湾 网 的 微博 视频,2020-03-25 22:59:00,0,0,1,__label__neutral,0.00213,0.26895,0.95398,0.95398,1.0,"确诊, 病例, 病毒, 三月, 感染","Confirmed diagnosis, Case, virus, March, infection"
8,9,-1,新冠,2020-03-25,这次 新冠 造成 了 很多的 思考 比如 今天 有 一篇 文章 题目 是 为啥 在 病毒感染 中 男性 病亡 数比 女性 多 这 篇文章 进行 了 比较 详细 的 分析 比如 在 意大利 新冠 感染者 中 的 六十 是 男性 病亡 人数 中 的 七十 是 男性 根据 美国 科学家 的 研究 在 大规模 的 传染病 中 几乎 在 每 一个 年龄 群体 男性 的 死亡 人数 都 是 女性 的 两倍 研 ​ ,2020-03-25 22:59:00,26,8,13,__label__neutral,0.01856,0.10089,0.75493,0.75493,0.0,"查尔斯, 王子, 阳性, 呈, 英国","Charles, prince, Positive, Present, United Kingdom"
9,10,-1,新冠,2020-03-25,愿 早日康复,2020-03-25 22:40:00,0,0,1,__label__negative,0.6002,1.00001,1e-05,1.00001,2.0,"防控, 病毒, 影响, 零, 二千","Prevention and control, virus, influences, zero, Two thousand"
10,11,-1,新冠,2020-03-25,日本 财相 麻生太郎 吐槽 欧洲 二 月底 你们 还 说 这 是 黄种人 得 的 病 三月 二十四日 的 日本 众议院 财政金融 委员会 会议 上 日本 财务 相 麻生太郎 吐槽 某些 欧洲 国家 此前 对 新冠 肺炎 疫情 反应 冷淡 无人 响应 日本 的 支援 提议 他 形容 对方 一点 反应 都 没有 麻生 还 提到 某些 国家 的 代表 认为 那 是 黄种人 得 的 病 不是 我们 会得 的 ​ ,2020-03-25 22:59:00,1,0,4,__label__negative,0.31406,0.55448,0.01034,0.55448,0.0,"查尔斯, 王子, 阳性, 呈, 英国","Charles, prince, Positive, Present, United Kingdom"
11,12,-1,新冠,2020-03-25,意大利 的 死亡率 已经 下降 了 新增 也 下降 了 如果 维持 着 那么 无防备 措施 的 顶峰 也 应该 出来 了 参考 意大利 按照 修正 过后 的 模型 美国 人口 虽然 是 意大利 的 六倍 但是 由于 川普 的 不作为 感染 人数 不止 两个 星期 以后 美国 每天 死于 新冠 的 人数 如果 诚实 报道 超过 一万 持续 两 星期,2020-03-24 13:13:00,0,1,0,__label__neutral,0.25684,0.02845,0.62978,0.62978,3.0,"美国, 确诊, 病毒, 病例, 视频","United States, Confirmed diagnosis, virus, Case, video"
12,17,-1,新冠,2020-03-25,通过 最近 新冠 肺炎 产生 的 脑洞 中世纪 欧洲 黑死病 期间 搞 十日谈 的 那 几个 人离 得 那么 近 都 不怕 互相 传染 吗,2020-03-25 22:59:00,0,0,0,__label__negative,1e-05,0.99938,0.01323,0.99938,0.0,"查尔斯, 王子, 阳性, 呈, 英国","Charles, prince, Positive, Present, United Kingdom"
13,18,-1,新冠,2020-03-25,活该 喜闻乐见 这 真的假 的 完美的 恰到好处 反而 让 人 难以置信 阿门 🙏 愿 阳痿 与 他 同 在 新冠 好像 会 影响 男性 性 能力 诶,2020-03-24 15:42:00,0,0,0,__label__negative,0.01451,0.6370399999999999,0.16028,0.6370399999999999,2.0,"防控, 病毒, 影响, 零, 二千","Prevention and control, virus, influences, zero, Two thousand"
14,19,-1,新冠,2020-03-25,淘小铺 是 什么 淘小铺 淘小铺 怎么 赚钱 淘小铺 怎么 入驻 淘小铺 创始人 是 谁 跟 对 人 跟 对 团队 我教 你 自 媒体 爆粉 免费 引流 方法 海量 流量 转化 创业者 淘小铺 全国 第一例 新冠 肺炎 逝世 患者 遗体 解剖 阿里巴巴 淘小铺 马云 淘小铺 到底 是 怎么 赚钱 的 阿里巴巴 淘小铺 怎么 加入 团队 淘小铺 是 阿 ​ ,2020-03-25 22:59:00,0,0,1,__label__negative,0.00592,0.98146,0.01244,0.98146,2.0,"防控, 病毒, 影响, 零, 二千","Prevention and control, virus, influences, zero, Two thousand"
15,20,-1,新冠,2020-03-25,激情 澎,2020-03-25 17:51:00,0,0,1,__label__negative,1e-05,1.00001,0.00064,1.00001,1.0,"确诊, 病例, 病毒, 三月, 感染","Confirmed diagnosis, Case, virus, March, infection"
16,21,-1,新冠,2020-03-25,给 我 笑 得 差点 一口气 没上来 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 小麦 啤酒 调剂 一下 吧 这个 男人 的 尿 能 杀死 新冠 病毒 我 日 哈哈哈哈 哈哈哈 这个 搭配 很 搁浅,2020-03-25 19:59:00,0,0,0,__label__negative,1e-05,0.97559,0.07587,0.97559,4.0,"病毒, 哈哈哈, 视频, 普京, 确诊","virus, Hahaha, video, Putin, Confirmed diagnosis"
