,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,-1,冠状病毒,2020-01-10,周知 答案 揭晓 新型 冠状病毒 和 sars 和 中东 呼吸 症 属于 同一 类病毒 勤洗手 常 开窗 避免 用手 直接 接触 眼睛 鼻子 和 嘴巴 尽量减少 前往 人群 聚集 区域 是 通用的 预防 方式 至于 怎么 来 的 华南 海鲜 市场 买 野味 的 摊位 应该 知道 新 问题 是 怎么 来 的,2020-01-09 08:19:00,0,0,0,__label__negative,0.01745,0.73107,0.28142,0.73107,2.0,"武汉, 原因, 不明, 病原体, 视频","Wuhan, the reason, unknown, Pathogen, video"
1,2,-1,冠状病毒,2020-01-10,就 武汉 不明 原因 的 病毒性 肺炎 疫情 病原学 鉴定 进展 问题 专家组 认为 本次 不明 原因 的 病毒性 肺炎 病例 的 病原体 初步 判定 为 新型 冠状病毒 o,2020-01-10 22:53:00,0,0,0,__label__negative,0.03623,0.80808,0.00886,0.80808,3.0,"武汉, 不明, 原因, 病原体, 初步","Wuhan, unknown, the reason, Pathogen, preliminary"
2,4,-1,冠状病毒,2020-01-10,不知道 一个月 或者 两个 月 吧 这 还 只是 主 美伊鸿畅 干 细节 对白 加 起来 恐怕 要 三四个 月 　 　 　 　 接下来 的 日子 他 过 得 繁忙 又 充实 　 　 代言 自然 是 有 的 现 武汉 不明 原因 肺炎 病原体 为 新型 冠状病毒,2020-01-10 22:49:00,0,0,0,__label__negative,0.0004,0.98257,0.12941,0.98257,2.0,"武汉, 原因, 不明, 病原体, 视频","Wuhan, the reason, unknown, Pathogen, video"
3,5,-1,冠状病毒,2020-01-10,新型 冠状病毒 新型 コ ロ ナ ウ イ ル,2020-01-09 20:19:00,0,0,0,__label__positive,0.6723399999999999,0.008329999999999999,0.51563,0.6723399999999999,3.0,"武汉, 不明, 原因, 病原体, 初步","Wuhan, unknown, the reason, Pathogen, preliminary"
4,6,-1,冠状病毒,2020-01-10,但 随即 就 想通 了 运升 初夏 秦家 何等 身份 万宝 苞 邀请 他们 是 情理之中 　 　 不过 这 就 有点 难办 了 　 　 万宝 苞 旁边 那 杯酒 不知道 有意 还是 无意 留下 的 正是 螺丝起子 男女 相互 表达 好感 的 酒 这么 一 武汉 不明 原因 肺炎 病原体 为 新型 冠状病毒,2020-01-10 22:40:00,0,0,0,__label__negative,0.00539,0.78794,0.23372,0.78794,4.0,"中国, 武汉, 不明, 原因, 病原体","China, Wuhan, unknown, the reason, Pathogen"
5,7,-1,冠状病毒,2020-01-10,又 是 冠状病毒 惹的祸 😱 o 武汉 不明 原因 肺炎 病原体 初步 判定 为 新型 冠状病毒 这 六 个 问题 你 应该 知道,2020-01-10 22:39:00,0,0,0,__label__negative,1e-05,0.97157,0.46103,0.97157,3.0,"武汉, 不明, 原因, 病原体, 初步","Wuhan, unknown, the reason, Pathogen, preliminary"
6,8,-1,冠状病毒,2020-01-10,建议 国家 派 特工 把 这种 新型 冠状病毒 散布 到 美国 去 看看 是不是 像 当年 的 sars 一样 只 害 中国 人,2020-01-09 10:02:00,1,1,0,__label__neutral,0.00048,0.0601,0.99143,0.99143,4.0,"中国, 武汉, 不明, 原因, 病原体","China, Wuhan, unknown, the reason, Pathogen"
7,9,-1,冠状病毒,2020-01-10,小心 伤到 你 了 如果 你 有 什么 不舒服的 地 gucci 古驰 经典 款 校服 套装 方 一定 要说 出来 啊 你 花林 战战 寒冬 最 适合 吃 什么 李子 柒成 新品 意见 领袖 武汉 不明 原因 肺炎 病原体 为 新型 冠状病毒,2020-01-10 22:37:00,0,0,0,__label__negative,0.03022,0.5234300000000001,0.43016,0.5234300000000001,0.0,"武汉, 不明, 病毒, 原因, 病原体","Wuhan, unknown, virus, the reason, Pathogen"
8,10,-1,冠状病毒,2020-01-10,武汉 不明 原因 肺炎 病原体 系为 新型 冠状病毒,2020-01-09 08:21:00,0,0,0,__label__neutral,0.0073599999999999985,0.37024,0.48439,0.48439,3.0,"武汉, 不明, 原因, 病原体, 初步","Wuhan, unknown, the reason, Pathogen, preliminary"
9,11,-1,冠状病毒,2020-01-10,武汉 不明 原因 肺炎 病原体 为 新型 冠状病毒 新型 冠状病毒 致 武汉 不明 原因 肺炎 专家 未 发现 明确 人 传人 民众 不必 担忧 近日 武汉市 多名 不明 原因 的 病毒性 肺炎 患者 已 陆续 治愈 出院 据 媒体报道 本次 病毒性 肺炎 的 病原体 初步 判定 为 新型 冠状病毒 究竟 什么 是 新型 冠状病毒 如何 预防 此种 病毒 一月 十日 中 新 ​ ,2020-01-10 22:33:00,2,22,21,__label__neutral,0.15204,0.06955,0.39235,0.39235,3.0,"武汉, 不明, 原因, 病原体, 初步","Wuhan, unknown, the reason, Pathogen, preliminary"
10,12,-1,冠状病毒,2020-01-10,武汉 不明 原因 肺炎 病原体 为 新型 冠状病毒 什么 是 冠状病毒,2020-01-10 22:28:00,0,0,0,__label__negative,0.00043,0.83549,0.31406,0.83549,3.0,"武汉, 不明, 原因, 病原体, 初步","Wuhan, unknown, the reason, Pathogen, preliminary"
11,13,-1,冠状病毒,2020-01-10,本来 以为 会 是 个 美好的 周五 夜晚 结果 到家 没多久 胖胖 去 厕所 她 出来 后 我 看 了 一眼 都 是 血 我 检查 了 下 她 的 屁股 毛 上面 都 黏着 血 那 一瞬间 真不知道 什么 心情 去 医院 一番 检查 说 是 冠状病毒 引起 的 便血 医生 哔哩 吧 啦 也 没说 个 具体 治疗 方案 我 真的 绝望 想到 波妞 真的 是 太 害怕 了 不过 医生 说 ​ ,2020-01-10 22:22:00,0,4,1,__label__negative,0.00611,0.98257,0.0065,0.98257,4.0,"中国, 武汉, 不明, 原因, 病原体","China, Wuhan, unknown, the reason, Pathogen"
