,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,-1,冠状病毒,2020-01-15,武汉 不明 原因 肺炎 病原体 系为 新型 冠状病毒,2020-01-09 08:21:00,0,0,0,__label__neutral,0.0073599999999999985,0.37024,0.48439,0.48439,3.0,"武汉, 泰国, 病例, 传人, 发现","Wuhan, Thailand, Case, successor, Find"
1,2,-1,冠状病毒,2020-01-15,who 竟然 说出 和 zf 不同 的 声音 什么 歪组,2020-01-15 10:06:00,1,0,0,__label__negative,1e-05,1.00001,0.00081,1.00001,4.0,"武汉, 泰国, 病例, 游客, 命名","Wuhan, Thailand, Case, Tourist, name"
2,3,-1,冠状病毒,2020-01-15,不跑 　 昊磊千凡 　 ☆ 第二十八章 哭泣 　 　 第二十八章 哭泣 　 　 少年 心性 就是 这样 陆 文龙 看看 昏死过去 的 中年人 一点 怜悯 都 没有 还 顺手 扒 了 他 的 外套 和 裤子 全 扔 泰国 发现 一例 新型 冠状病毒 病例,2020-01-15 22:47:00,0,0,0,__label__neutral,0.00161,0.51563,0.8991299999999999,0.8991299999999999,3.0,"武汉, 泰国, 病例, 传人, 发现","Wuhan, Thailand, Case, successor, Find"
3,4,-1,冠状病毒,2020-01-15,气温 却是 舒服 极了 再 加上 清河 湿地 的 环境 本 就 漂亮 空气 中 又 带 着 雨 后 cgd 八千 零三 泥土 的 芳香 更 叫 人 心旷神怡 李明辉 为了 分散 大家 的 注意力 不让 同学们 始终 惦念着 申 大鹏 和 曹梦媛 的 事情 便 将 自己 带来 的 烧烤 架 安装 起 泰国 发现 一例 新型 冠状病毒 病例,2020-01-15 22:47:00,0,0,0,__label__negative,0.00171,0.95115,0.29422,0.95115,4.0,"武汉, 泰国, 病例, 游客, 命名","Wuhan, Thailand, Case, Tourist, name"
4,6,-1,冠状病毒,2020-01-15,柏林 病毒 研究 专家 德罗斯 滕 christiandrosten 认为 近期 在 chn 导致 不明 肺炎 传播 的 新病毒 乃是 一种 sars 病毒 即 类似 二千 零二 三年 非典 爆发 时 作祟 的 那种 病毒 世界卫生组织 who 日前 警告 武汉 新型 冠状病毒 肺炎 疫情 有 可能 扩大 蔓延 港媒 报导 当地 各 大小 医院 已 提高 到 最高 防疫 级别 戒备 前线 医护人员 更是 ​ ,2020-01-15 22:41:00,8,7,12,__label__negative,0.2451,0.46103,0.05186,0.46103,1.0,"泰国, 中国, 武汉, 病例, 游客","Thailand, China, Wuhan, Case, Tourist"
5,7,-1,冠状病毒,2020-01-15,半个 多月 以来 武汉 华南 海鲜 市场 不明 原因 肺炎 事件 持续 引发 关注 据 最新消息 病原体 系 一种 新型 冠状病毒 这是 一种 什么 病毒 人类 和 病毒 的 关系 你 知道 多少 呢 o,2020-01-15 22:40:00,0,0,0,__label__negative,0.008329999999999999,0.8933200000000001,0.05836,0.8933200000000001,3.0,"武汉, 泰国, 病例, 传人, 发现","Wuhan, Thailand, Case, successor, Find"
6,8,-1,冠状病毒,2020-01-15,一月 十四日 世界卫生组织 who 下称 世卫 官网 消息 泰国 公共 卫生部 moph 报告 了 该国 发现 的 第一例 武汉 新型 冠状病毒 患者 的 暴露 史 这 是 该 病毒 在 武汉 被 发现 后 首个 确诊 的 输出 病例 病例 报告 显示 患者 曾 定期 去 武汉 当地 的 一个 生鲜 市场 但 没有 去过 华南 海鲜 市场,2020-01-15 22:35:00,0,0,0,__label__negative,0.06955,0.34866,0.15204,0.34866,1.0,"泰国, 中国, 武汉, 病例, 游客","Thailand, China, Wuhan, Case, Tourist"
7,9,-1,冠状病毒,2020-01-15,华大基因 子公司 研发 成功 了 新型 冠状病毒 核酸 检测 试剂盒,2020-01-15 22:35:00,0,0,0,__label__positive,1.00001,0.00339,1e-05,1.00001,2.0,"泰国, 病例, 武汉, 游客, 发现","Thailand, Case, Wuhan, Tourist, Find"
8,10,-1,冠状病毒,2020-01-15,分享 网易 新闻 世卫 组织 给 武汉 新型 冠状病毒 命名 病毒 命名 有 门道 o 世卫 组织 给 武汉 新型 冠状病毒 命名 病毒 命名 有 门道 网易 新闻,2020-01-15 22:33:00,0,0,0,__label__positive,0.94816,0.03211,0.03734,0.94816,4.0,"武汉, 泰国, 病例, 游客, 命名","Wuhan, Thailand, Case, Tourist, name"
9,11,-1,冠状病毒,2020-01-15,如何 防护 冠状病毒 感染 据 世卫 中国 出现 的 新型 冠状病毒 目前 已 出现 有 限度 的 人 与 人 传播 主要 以 家庭 群聚 为主 但 仍然 具备 广泛传播 的 潜在 可能 春节 走亲访友 一定 要 做好 防护 一 保持 手 卫生 二 咳嗽 或 打喷嚏 时 捂住 口 鼻 三 安全 饮食 肉 蛋类 彻底 做熟 四 尽量避免 与 任何 表现 出 有 呼吸道 疾病症状 如 咳嗽 和 ​ ,2020-01-15 22:29:00,0,0,0,__label__negative,0.055020000000000006,0.35578000000000004,0.17782,0.35578000000000004,1.0,"泰国, 中国, 武汉, 病例, 游客","Thailand, China, Wuhan, Case, Tourist"
10,12,-1,冠状病毒,2020-01-15,风恬 月 朗 猫 才 是 万物 之王 啊 不服 来战 l 当时 我 就 震惊 了 的 微博 视频 小 编带 你 回顾 今日热点 过 新年 小 惊喜 大 感动 我 和 我 的 春运 故事 故宫 取消 年夜饭 二千 零 二十年 起 不再 组织 高校 自主 招生 微信 灰度 测试 订阅 号 付费 医生 站 着 睡着 磕断 两颗 门牙 泰国 新型 冠状病毒 病例 为 武汉 游客,2020-01-15 22:29:00,16,9,37,__label__negative,0.1067,0.5234300000000001,0.0601,0.5234300000000001,3.0,"武汉, 泰国, 病例, 传人, 发现","Wuhan, Thailand, Case, successor, Find"
11,13,-1,冠状病毒,2020-01-15,美媒 快速 识别 新病毒 中国 公共卫生 的 胜利 他们 说 元凶 是 一种 新 发现 的 冠状病毒 该类 病毒 的 其他 分支 可 导致 普通 感冒 严重 急性 呼吸 综合症 sars 和 中东 呼吸 综合征 mers 吉姆 莱杜克 曾 是 美国 疾控 预防 中心 的 病毒学家 曾 领导 一个 国际 科学家 小组 最终 找到 了 引发 sar o 美媒 快速 识别 新病毒 中国 公共卫生 的 胜利,2020-01-15 22:27:00,1,0,1,__label__negative,0.22271,0.28142,0.04086,0.28142,1.0,"泰国, 中国, 武汉, 病例, 游客","Thailand, China, Wuhan, Case, Tourist"
12,14,-1,冠状病毒,2020-01-15,健康 科普 武汉 新型 冠状病毒 转移因子 🌟 严重 呼吸 综合症 冠状病毒 🌟 转移因子 具有 免疫增强 作用 和 特异 的 免疫 活性,2020-01-15 22:27:00,0,0,0,__label__neutral,0.01323,0.26285,0.69265,0.69265,0.0,"病例, 泰国, 武汉, 游客, 一个","Case, Thailand, Wuhan, Tourist, One"
13,16,-1,冠状病毒,2020-01-15,泰国 新型 冠状病毒 病例 为 武汉 游客 针对 泰国 发现 一例 新型 冠状病毒 病例 武汉 卫健委 今天 通报 该 患者 为 武汉市 民 现在 泰国 治疗 病情 稳定 截至 目前 是否 发现 人 传人 情况 是否 发现 家庭 聚集 性 病例 关闭 华南 海鲜 市场 之后 市场 内有何 发现 看 详情,2020-01-15 07:46:00,0,0,0,__label__neutral,0.06955,0.18244,0.39235,0.39235,3.0,"武汉, 泰国, 病例, 传人, 发现","Wuhan, Thailand, Case, successor, Find"
14,17,-1,冠状病毒,2020-01-15,生活 服务 如何 防护 冠状病毒 感染 据 世卫 中国 出现 的 新型 冠状病毒 目前 已 出现 有 限度 的 人 与 人 传播 主要 以 家庭 群聚 为主 但 仍然 具备 广泛传播 的 潜在 可能 春节 走亲访友 一定 要 做好 防护 一 保持 手 卫生 二 咳嗽 或 打喷嚏 时 捂住 口 鼻 三 安全 饮食 肉 蛋类 彻底 做熟 四 尽量避免 与 任何 表现 出 有 呼吸道 疾病症状 ​ ,2020-01-15 22:22:00,0,0,0,__label__negative,0.07587,0.34866,0.12593,0.34866,1.0,"泰国, 中国, 武汉, 病例, 游客","Thailand, China, Wuhan, Case, Tourist"
15,18,-1,冠状病毒,2020-01-15,最近 的 流感 肆虐 啊 周围 的 小朋友 接二连三 的 中招 那个 新型 冠状病毒 肺部 感染 也 让 人 心慌慌 没想到 现在 人类 要败 在 小小的 病毒 手里 了 病毒 不停 的 变异 完全 跟不上 他 的 脚步 不管怎么 说 多多 锻炼 增强体质 避免 人群 健康 饮食 早睡早起 和 居 老师 一起 保护 好 自己 健健康康 的 过年 喜 ​ ,2020-01-15 22:17:00,0,0,0,__label__negative,0.02097,0.90732,0.04469,0.90732,2.0,"泰国, 病例, 武汉, 游客, 发现","Thailand, Case, Wuhan, Tourist, Find"
16,23,-1,冠状病毒,2020-01-15,早上 苦恼 的 洗过 内裤 的 陆 文龙 练 完功 才 去 学校 到 了 教室 看见 一脸 笑嘻站 欧洲杯 在 教室 门口 和 阿林 阿生 说话 的 林聪 惊讶 得 嘴巴 张大 可以 吃个 鸡蛋 你们 什么 时候 这么 熟 了 　 　 林聪 有点 紧张 他们 说 了 泰国 发现 一例 新型 冠状病毒 病例,2020-01-15 22:17:00,0,0,0,__label__neutral,0.0073599999999999985,0.37755,0.6584300000000001,0.6584300000000001,2.0,"泰国, 病例, 武汉, 游客, 发现","Thailand, Case, Wuhan, Tourist, Find"
17,27,-1,冠状病毒,2020-01-15,武汉 新型 冠状病毒 难道 不仅仅 是 华南 海鲜 市场,2020-01-15 15:53:00,0,0,0,__label__negative,0.01745,0.99391,0.00038,0.99391,3.0,"武汉, 泰国, 病例, 传人, 发现","Wuhan, Thailand, Case, successor, Find"
18,28,-1,冠状病毒,2020-01-15,二千 零 二十 一 过半 武汉 冠状病毒 伊朗 自导自演 中美签 第一阶段 协议 俄罗斯 总理 宣布 政府 辞职 next let s see,2020-01-15 22:07:00,0,1,1,__label__negative,0.00104,0.7058,0.58511,0.7058,0.0,"病例, 泰国, 武汉, 游客, 一个","Case, Thailand, Wuhan, Tourist, One"
