,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,__label__negative,新冠,2020-02-20,辛苦 了 李 院士 辛苦 了 இ д இ,2020-02-20 20:14:00,0,0,0,__label__positive,1.00001,0.00396,1e-05,1.00001,3.0,"o, 血浆, 不幸, 康复者, 型","o, plasma, unfortunately, Rehabilitation person, type"
1,3,__label__positive,新冠,2020-02-20,重磅 崇左 发布 通知 全面 复产 复工 恢复 所有 生产 生活 工作 秩序 关注 广西 新型 肺炎 疫情 二月 二十日 崇左市 新型 冠状病毒 感染 的 肺炎 疫情 防控 工作 领导小组 指挥部 先后 发布 多条 通知 和 指挥部 令 明确要求 崇左 全市 全面 恢复正常 的 生产 生活 秩序 根据 自治区 卫健委 发布 的 消息 截至 二月 十九日 崇左 未 发现 新冠 ​ ,2020-02-20 22:59:00,1,2,10,__label__positive,0.99372,0.0029,0.00299,0.99372,1.0,"病人, 工作, 护士, 医院, 出院","patient, jobs, nurse, hospital, Discharged"
2,7,__label__positive,新冠,2020-02-20,抗疫暖心 瞬间 新冠 肺炎 疫情 始终 牵动 着 我们 的 心 面对 困境 我们 需要 鼓足勇气 庆幸 的 是 在 每个 普通人 的 身边 都 曾 出现 过 一些 平凡 而 伟大 的 身影 战斗 在 一线 的 医护人员 随时 待命 的 社,2020-02-19 13:29:00,0,0,0,__label__positive,0.95792,0.03411,0.0067,0.95792,4.0,"防控, 李兰娟, 二十日, 确诊, 患者","Prevention and control, Li Lanjuan, 20th, Confirmed diagnosis, patient"
3,8,__label__negative,新冠,2020-02-20,中国 呼吸 与 危重症 医学专家 王辰 与 白岩松 连线 时说 新冠 肺炎 有 可能 转 成 慢性的 像 流感 一样 长期 在 人间 存在 对此 要 做好 准备 o 中国 呼吸 与 危重症 医学专家 王辰 与 白岩松 连线 时说 新冠 肺炎 有 可能 转 成 慢性的 像 流感 一样 长期 在 人间 存在 对此 要 做好 准备,2020-02-20 22:59:00,0,0,0,__label__positive,0.99143,0.01134,0.0016600000000000002,0.99143,4.0,"防控, 李兰娟, 二十日, 确诊, 患者","Prevention and control, Li Lanjuan, 20th, Confirmed diagnosis, patient"
4,11,__label__neutral,新冠,2020-02-20,无语 刷 马桶 关 护士 屁事 真 狗东西 武汉市 第七 医院 是 收治 新冠 病人的 定点医院 护士 刚刚 抢救 完 病人 还要 因为 没有 去 扫 马桶 被 骂 这 是 你 的 工作 人 可能 确实 分 三六九等 吧 这是 家属 还是 病人 啊,2020-02-20 19:40:00,2,0,1,__label__neutral,0.01913,0.2451,0.8933200000000001,0.8933200000000001,1.0,"病人, 工作, 护士, 医院, 出院","patient, jobs, nurse, hospital, Discharged"
5,18,__label__negative,新冠,2020-02-20,北京 二月 十九日 新发 新冠 肺炎 病例 活动 过 的 小区 或 场所 o 北京 二月 十九日 新发 新冠 肺炎 病例 活动 过 的 小区 或 场所,2020-02-20 22:59:00,0,0,0,__label__negative,1e-05,1.00001,1e-05,1.00001,1.0,"病人, 工作, 护士, 医院, 出院","patient, jobs, nurse, hospital, Discharged"
6,22,__label__neutral,新冠,2020-02-20,海口 发布 风险 提示 全市 疫情 总体 平稳 未 出现 社区 扩散 趋势 新冠 肺炎 最新 动态 疫情 防控 近期 全国 疫情 呈现 持续 下降 的 趋势 我省 疫情 近期 持续 处于 低位 总体 呈现 下降 趋势 海口市 自 二月 十日 以来 新增 报告 的 病例 均 为 既往 确诊 病例 的 密切接触 者 发病 前均 在 集中 隔离 留观 当中 二十日 公布 新增 的 五例 病例 也 均 为 ​ ,2020-02-20 22:59:00,0,0,0,__label__positive,0.96487,0.00556,0.08511,0.96487,0.0,"医院, 患者, 武汉市, 特殊, 救治","hospital, patient, Wuhan, special, Cure"
7,30,__label__negative,新冠,2020-02-20,谈谈 我 学姐 吧 考研 期间 我 最怕 的 人 把 我 弄 哭 两次 当然 她 没有 欺负 我 她 就是 吓唬 我 我 这 人 又 很好 骗 然后 就 发狠 三天两头 问 我 最近 在 干嘛 然后 考察 我 我 每次 看到 她 微信 来 了 我 就 感觉 大事 不妙 考完 也 这样 今天 出 完分 就 来 叫 我 联系 夏令营 老师 讲 实话 当初 夏令营 我 真 只是 去 参观 学校 的 包吃包住 换 谁 谁 ​ ,2020-02-20 22:59:00,0,1,1,__label__negative,0.00107,0.91491,0.0901,0.91491,3.0,"o, 血浆, 不幸, 康复者, 型","o, plasma, unfortunately, Rehabilitation person, type"
8,43,__label__neutral,新冠,2020-02-20,轰出去 武汉市 第七 医院 是 收治 新冠 病人的 定点医院 护士 刚刚 抢救 完 病人 还要 因为 没有 去 扫 马桶 被 骂 这 是 你 的 工作 人 可能 确实 分 三六九等 吧 这是 家属 还是 病人 啊,2020-02-20 19:40:00,251,96,413,__label__neutral,0.0331,0.09809,0.91245,0.91245,1.0,"病人, 工作, 护士, 医院, 出院","patient, jobs, nurse, hospital, Discharged"
9,44,__label__positive,新冠,2020-02-20,印度 称 三例 新冠 肺炎 患者 已 痊愈 逾 二千人 仍 在 观察期 二千 零 二十 二 十五 十八 四十七 五十一 来源 中国 新闻网 　 　 　 据 外媒 报道 印度 称 截止 当地 时间 十四日 印度 喀拉拉邦 三名 感染 新型 冠状病毒 肺炎 的 患者 全部 治愈 至此 印度 境内 新冠 病毒 肺炎 患者 全部 治愈 　 　 据 报道 喀拉拉邦 财政 大臣 托马斯 伊萨克 thomas isaac ​ ,2020-02-20 22:59:00,0,0,0,__label__positive,0.6076699999999999,0.01134,0.4688,0.6076699999999999,2.0,"韩国, 病例, 死亡, 二十, 感染","Korea, Case, death, twenty, infection"
