,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,__label__positive,新冠,2020-02-14,转给 更多人 新冠 肺炎 以外 的 危重 患者 求助 通道 请 按照 如下 格式 发送信息 将 尽力 提供 帮助 链接 o 央视 新闻 共同 战役 病患 求助 信息 平,2020-02-14 22:10:00,0,0,0,__label__positive,0.99568,0.00328,0.00182,0.99568,0.0,"求助, 患者, 疾病, 信息, 武汉","For help, patient, disease, information, Wuhan"
1,3,__label__positive,新冠,2020-02-14,瑞德 西韦 一个 疗程 一般 十天 左右 所以 二月 三日 开始 的 试验 最近 应该 有点 眉目 了 我 猜 啊 大 概率 瑞德 西韦 确实 有 显着 疗效 为啥 这样 猜 呢 因为 最近 几天 明显 加大 了 宣传 中西医 结合 中药 治疗 新冠 病毒 的 力度 啊,2020-02-14 23:00:00,37,78,382,__label__positive,0.35578000000000004,0.07371,0.11281,0.35578000000000004,0.0,"求助, 患者, 疾病, 信息, 武汉","For help, patient, disease, information, Wuhan"
2,7,__label__positive,新冠,2020-02-14,德阳市 开通 二十四 小时 疫情 专项 心理 援助 热线 德阳市 现已 开通 新型 冠状病毒 肺炎 疫情 防控 期间 二十四 小时 心理 援助 工作 服务 热线 八百 三十八 六百六十 六万 一千六百 一 十一 专门 拯救 你 的 不开心 帮助 你 正确对待 新冠 肺炎 疫情 防控 时期 相关 心理 问题,2020-02-14 22:59:00,0,0,0,__label__negative,0.00972,0.48439,0.39235,0.48439,0.0,"求助, 患者, 疾病, 信息, 武汉","For help, patient, disease, information, Wuhan"
3,8,__label__positive,新冠,2020-02-14,金银 潭 医院院长 回应 血浆 治疗 风险 四人 已 接受 康复者 血浆 治疗法 金银 潭 医院院长 张定宇 在 我们 医院 已经 有 四名 患者 接受 过 恢复期 康复 病人 血浆 治疗 血氧 得到 稳定 这是 积极的 变化 希望 恢复性 血浆 能够 帮助 重症 的 患者 能够 帮助 到 人民 还是 需要 大家 持续 的 坚持 捐献 血浆 无论 从 医学 研究 还是 临床 救治 ​ ,2020-02-14 22:59:00,0,0,1,__label__positive,0.97968,0.0223,1e-05,0.97968,0.0,"求助, 患者, 疾病, 信息, 武汉","For help, patient, disease, information, Wuhan"
4,11,__label__positive,新冠,2020-02-14,转给 更多人 新冠 肺炎 以外 的 危重 患者 求助 通道 请 按照 如下 格式 发送信息 将 尽力 提供 帮助 链接 o 央视 新闻 共同 战役 病患 求助 信息 平,2020-02-14 22:10:00,0,0,0,__label__positive,0.99568,0.00328,0.00182,0.99568,0.0,"求助, 患者, 疾病, 信息, 武汉","For help, patient, disease, information, Wuhan"
5,18,__label__positive,新冠,2020-02-14,转给 更多人 新冠 肺炎 和 其它 危重 患者 求助 通道 请 按照 如下 格式 发送信息 将 尽力 提供 帮助 链接 o 央视 新闻 共同 战役 病患 求助 信息 平,2020-02-14 22:10:00,0,0,0,__label__positive,0.99674,0.00477,0.00111,0.99674,0.0,"求助, 患者, 疾病, 信息, 武汉","For help, patient, disease, information, Wuhan"
6,30,__label__positive,新冠,2020-02-14,转给 更多人 新冠 肺炎 以外 的 危重 患者 求助 通道 请 按照 如下 格式 发送信息 将 尽力 提供 帮助 链接 o 央视 新闻 共同 战役 病患 求助 信息 平,2020-02-14 22:10:00,0,0,0,__label__positive,0.99568,0.00328,0.00182,0.99568,0.0,"求助, 患者, 疾病, 信息, 武汉","For help, patient, disease, information, Wuhan"
7,43,__label__positive,新冠,2020-02-14,转给 更多人 新冠 肺炎 以外 的 危重 患者 求助 通道 请 按照 如下 格式 发送信息 将 尽力 提供 帮助 链接 o 央视 新闻 共同 战役 病患 求助 信息 平,2020-02-14 22:10:00,0,0,0,__label__positive,0.99568,0.00328,0.00182,0.99568,0.0,"求助, 患者, 疾病, 信息, 武汉","For help, patient, disease, information, Wuhan"
8,44,__label__positive,新冠,2020-02-14,转给 更多人 新冠 肺炎 以外 的 危重 患者 求助 通道 请 按照 如下 格式 发送信息 将 尽力 提供 帮助 链接 o 央视 新闻 共同 战役 病患 求助 信息 平,2020-02-14 22:10:00,0,0,0,__label__positive,0.99568,0.00328,0.00182,0.99568,0.0,"求助, 患者, 疾病, 信息, 武汉","For help, patient, disease, information, Wuhan"
9,52,__label__positive,新冠,2020-02-14,转给 更多人 新冠 肺炎 以外 的 危重 患者 求助 通道 请 按照 如下 格式 发送信息 将 尽力 提供 帮助 链接 o 央视 新闻 共同 战役 病患 求助 信息 平,2020-02-14 22:10:00,0,0,0,__label__positive,0.99568,0.00328,0.00182,0.99568,0.0,"求助, 患者, 疾病, 信息, 武汉","For help, patient, disease, information, Wuhan"
