,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,__label__positive,新冠,2020-02-17,武汉市 卫生 健康 委 关于 非新冠 肺炎 患者 部分 接诊 医院 的 公告 o,2020-02-17 22:59:00,0,0,0,__label__positive,0.8558600000000001,0.01973,0.54675,0.8558600000000001,0.0,"防控, 二月, 武汉, 患者, 医院","Prevention and control, February, Wuhan, patient, hospital"
1,3,__label__positive,新冠,2020-02-17,超 三千名 医护 感染 新冠 病毒 不要 道德 绑架 保障 防护 设施 设备 用具 尽量 保障 别 超时 工作 让 他们 有 好 的 身体 好 的 抵抗力 给 人 加班费 奖金 工伤 的 给予 应有 的 待遇 善待 他们 的 家属 不要 道德 绑架 他们 就是 普普通通 的 人 不要 道德 绑架 他们 是 活生生 有血有肉 有 喜怒哀乐 的 人,2020-02-17 22:59:00,0,0,0,__label__positive,0.95792,0.0223,0.00691,0.95792,4.0,"病毒, 感染, 三千名, 超, 医护","virus, infection, Three thousand, ultra, Medical care"
2,7,__label__positive,新冠,2020-02-17,武汉市 卫生 健康 委 关于 非新冠 肺炎 患者 部分 接诊 医院 的 公告 o,2020-02-17 22:59:00,0,0,0,__label__positive,0.8558600000000001,0.01973,0.54675,0.8558600000000001,0.0,"防控, 二月, 武汉, 患者, 医院","Prevention and control, February, Wuhan, patient, hospital"
3,8,__label__negative,新冠,2020-02-17,辛,2020-02-17 18:29:00,0,2,0,__label__negative,1e-05,1.00001,1e-05,1.00001,1.0,"病毒, 感染, ‎, 医护, 超","virus, infection, ‎, Medical care, ultra"
4,11,__label__negative,新冠,2020-02-17,曙光 出现 了 虽然 还 没公开 数据 但是 专家组 一致 判断 应该 是 个 真正的 好消息 了 期待 后续 更 多 的 临床 数据 分,2020-02-17 16:04:00,0,0,0,__label__negative,0.02299,0.99684,1e-05,0.99684,3.0,"工作, 防控, 患者, 感染, 烈士","jobs, Prevention and control, patient, infection, martyr"
5,18,__label__positive,新冠,2020-02-17,二月份 申报 纳税 期限 延长 至 二月 二十八日 关注 新冠 肺炎 根据 疫情 防控 工作 情况 为 便利 纳税人 扣缴 义务人 统筹 做好 申报 纳税 工作 国家税务总局 决定 除 湖北省 外 全国 范围 内 二月份 申报 纳税 期限 在 此前 已 延至 二月 二十四日 的 基础 上 再次 延长 至 二月 二十八日,2020-02-17 22:59:00,0,0,1,__label__positive,1.00001,1e-05,0.00434,1.00001,0.0,"防控, 二月, 武汉, 患者, 医院","Prevention and control, February, Wuhan, patient, hospital"
6,22,__label__negative,新冠,2020-02-17,只 剩下 一个 留学 的 儿子 常凯 湖北 电影 制片厂 影视 部 主任 从 一月 二十七日 到 二月 十四日 父 母 自己 和 姐姐 相继 感染 新冠 病亡 近乎 绝户 太惨 了,2020-02-16 10:58:00,0,0,0,__label__negative,1e-05,1.00001,0.0013800000000000002,1.00001,2.0,"确诊, 病例, 感染, 治愈, 烈士","Confirmed diagnosis, Case, infection, cure, martyr"
7,30,__label__positive,新冠,2020-02-17,关于 进一步 规范 开展 新冠 肺炎 疫情 防控 现场 消毒 工作 的 通知 o,2020-02-17 22:59:00,0,0,0,__label__positive,1.00001,1e-05,1e-05,1.00001,3.0,"工作, 防控, 患者, 感染, 烈士","jobs, Prevention and control, patient, infection, martyr"
8,43,__label__negative,新冠,2020-02-17,说好 了 春暖花开 咱们 去 成都 可爱的 滚滚 给 武汉 加油 这份 来自 成都 的 祝福 你们 收到 了 吗 一定 是 特殊 的 缘分 今天 也 是 这位 期盼 病愈 后 看 熊猫 仔 的 新冠 肺炎 患者 的 生日 祝福 全国 的 新冠 肺炎 患者 快点 好 起来 一起 去 最 向往 的 地方 加油 武汉 查看 图,2020-02-17 17:53:00,0,0,0,__label__negative,0.4688,0.83549,1e-05,0.83549,0.0,"防控, 二月, 武汉, 患者, 医院","Prevention and control, February, Wuhan, patient, hospital"
9,44,__label__positive,新冠,2020-02-17,防控 动态 陕西省 首例 新冠 肺炎 康复者 捐献 血浆 二月 十七日 晚 在 咸阳市 淳化县 的 一辆 来自 省 血液 中心 的 采血车 上 一位 新冠 肺炎 康复者 成功 捐献 了 四百 毫升 血浆 陕西省 血液 中心 副 主任 郝剑 表示 这批 血浆 将 有望 用于 省内 新冠 肺炎 危重症 患者 的 治疗 治愈 患者 的 血浆 是 重症 患者 康复 的 希望 今天 我省 完成 第一例 ​ ,2020-02-17 22:59:00,0,1,18,__label__positive,0.99266,0.02034,1e-05,0.99266,3.0,"工作, 防控, 患者, 感染, 烈士","jobs, Prevention and control, patient, infection, martyr"
