,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,2,-1,冠状病毒,2020-01-20,新兴 冠状病毒 来袭 了 之前 都 不重视 希望 大家 有 感冒 发烧 的 赶快 好 起来 愿 一切 平安 原本 想着 出去 逛逛 现在 看起来 还是 在家 呆 着 吧 跟着 抖音 看看 世界 也 挺 好,2020-01-20 22:59:00,0,0,0,__label__negative,0.18714,0.85196,0.00299,0.85196,2.0,"钟南山, 传人, 院士, 肯定, 希望","Zhong Nanshan, successor, academician, sure, hope"
1,3,-1,冠状病毒,2020-01-20,平平安安 平 平安,2020-01-20 22:46:00,0,0,0,__label__negative,1e-05,0.91245,0.00219,0.91245,0.0,"🙏, 重视, 起来, 注意安全, 保护","🙏, Value, stand up, be careful, protection"
2,4,-1,冠状病毒,2020-01-20,大家 去 公共场合 千万 注意 安,2020-01-20 21:56:00,0,0,0,__label__negative,0.00492,0.99873,1e-05,0.99873,1.0,"口罩, 注意, 一定, 戴, 出门","Mask, note, for sure, wore, Go out"
3,5,-1,冠状病毒,2020-01-20,境内 确诊 二百一十 七例 新型 冠状病毒 肺炎 病例 太 吓人 了 感觉 好 严重 了 大家 出门 记得 带 好 口罩 我 就 在家 待 着 少 出门 吧 反正 我 也 挺 宅,2020-01-20 23:00:00,0,2,6,__label__neutral,0.00592,0.37755,0.43016,0.43016,3.0,"传人, 钟南山, 说, 病例, 肯定的","successor, Zhong Nanshan, Say, Case, definitely"
4,6,-1,冠状病毒,2020-01-20,境内 确诊 二百一十 七例 新型 冠状病毒 肺炎 病例 成都 也 有 了 我 不出门 了,2020-01-20 23:00:00,0,3,7,__label__neutral,1e-05,0.5775100000000001,0.9831,0.9831,4.0,"口罩, 武汉, 传人, 飞沫, 不要","Mask, Wuhan, successor, Droplets, Don't"
5,7,-1,冠状病毒,2020-01-20,总 有人 管不住 口腹之欲 医护人员 注意 防护 大家 也 注意安全,2020-01-20 21:56:00,0,0,0,__label__negative,0.08271,0.97405,1e-05,0.97405,1.0,"口罩, 注意, 一定, 戴, 出门","Mask, note, for sure, wore, Go out"
6,8,-1,冠状病毒,2020-01-20,转发 微,2020-01-20 21:56:00,0,0,0,__label__neutral,1e-05,0.10089,0.99898,0.99898,1.0,"口罩, 注意, 一定, 戴, 出门","Mask, note, for sure, wore, Go out"
7,9,-1,冠状病毒,2020-01-20,境内 确诊 二百一十 七例 新型 冠状病毒 肺炎 病例 有 河南 的 消息 嘛,2020-01-20 22:59:00,0,27,42,__label__neutral,0.0065,0.00038,0.99966,0.99966,4.0,"口罩, 武汉, 传人, 飞沫, 不要","Mask, Wuhan, successor, Droplets, Don't"
8,14,-1,冠状病毒,2020-01-20,大家 注意 做好 个人 防护 🙏,2020-01-20 21:56:00,0,0,0,__label__positive,0.94336,0.62247,1e-05,0.94336,1.0,"口罩, 注意, 一定, 戴, 出门","Mask, note, for sure, wore, Go out"
9,15,-1,冠状病毒,2020-01-20,大家 注意安全 🙏,2020-01-20 21:56:00,0,0,0,__label__positive,0.4149100000000001,0.06955,0.0007700000000000001,0.4149100000000001,0.0,"🙏, 重视, 起来, 注意安全, 保护","🙏, Value, stand up, be careful, protection"
