,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,__label__positive,新冠,2020-02-21,新加坡 理工大学 的 一名 学生 确诊 患上 了 新冠 肺炎 与 这名 确诊 学生 有过 密切接触 的 所有 职员 和 学生 都 得 接受 十四天 缺席 假 安排 所有 学生 放假 一周 校方 也 对 确诊 学生 曾 去过 的 所有 场所 进行 彻底 的 清理 和 消毒 截至 二十日 二十时 新加坡 共 报告 八十五 例新冠 病毒 确诊 病例 新加坡 理工大学 原 新加坡 科技 学院 自 二千 零 一十四年 三月 二十八 ​ ,2020-02-21 23:00:00,9,6,12,__label__negative,0.16452999999999998,0.6584300000000001,0.00592,0.6584300000000001,0.0,"武汉, 确诊, 患者, 出现, 中国","Wuhan, Confirmed diagnosis, patient, appear, China"
1,3,__label__neutral,新冠,2020-02-21,武汉 又 一位 医生 因 感染 新冠 肺炎 离世 难过 😔 🙏 🙏 🙏 平安 吧 🙏 🙏,2020-02-21 23:00:00,0,0,0,__label__negative,0.05186,0.76066,0.03515,0.76066,4.0,"感染, 医生, 武汉, 离世, 一位","infection, Doctors, Wuhan, Pass away, One"
2,11,__label__positive,新冠,2020-02-21,灿 吧 为 新冠 疫情 捐款捐物 合计 金额 达 三十多万 捐赠 的 口罩 手套 呼吸机 防护服 防护 面罩 均 已 送达 得以 保证 在 医疗 人员 最 需要 的 时候 发挥 了 效果 灿烈 粉丝 受到 阳光 善良的 灿烈 影响 作为 有 社会 责任感 同理 心 的 群体 很棒 希望 疫区 早日 走出 困境 一天 更 比 一天 好 朴灿烈 粉丝 正 能量,2020-02-21 22:13:00,0,0,0,__label__positive,0.92193,0.00037,0.19194,0.92193,2.0,"养老院, 求助, 死亡, 去世, 老人","Nursing home, For help, death, Passed away, Old man"
3,18,__label__neutral,新冠,2020-02-21,武汉 又 一位 医生 因 感染 新冠 肺炎 离世 武汉 红十字会 医院 医生 肖俊 不幸 感染 新冠 去世 同事 他人 很好 病情 发展 太快 了 武汉 又 一位 医生 因 感染 新冠 肺炎 离世 二月 二十一日 武汉市 红十字会 医院 又称 协和 武汉 红十字会 医院 发布公告 称 普外科 医生 肖俊 在 抗击 疫情 一线 不幸 感染 新冠 肺炎 于 二月 八日 十八 时 十三分 ​ ,2020-02-21 22:59:00,2,0,2,__label__neutral,0.00129,0.16452999999999998,0.92631,0.92631,4.0,"感染, 医生, 武汉, 离世, 一位","infection, Doctors, Wuhan, Pass away, One"
4,22,__label__neutral,新冠,2020-02-21,武汉 又 一位 医生 因 感染 新冠 肺炎 离世 武汉 红十字会 医院 医生 肖俊 不幸 感染 新冠 去世 同事 他人 很好 病情 发展 太快 了 武汉 又 一位 医生 因 感染 新冠 肺炎 离世 二月 二十一日 武汉市 红十字会 医院 又称 协和 武汉 红十字会 医院 发布公告 称 普外科 医生 肖俊 在 抗击 疫情 一线 不幸 感染 新冠 肺炎 于 二月 八日 十八 时 十三分 ​ ,2020-02-21 22:59:00,2,0,2,__label__neutral,0.00129,0.16452999999999998,0.92631,0.92631,4.0,"感染, 医生, 武汉, 离世, 一位","infection, Doctors, Wuhan, Pass away, One"
5,25,__label__negative,新冠,2020-02-21,我 是 第七十七 位 申请 创建 超话 关注 新冠 密切接触 者 六 hri 八 pu 的 粉丝 助力 创建 人数 越 多 开通 几率 越大 大家 快来 戳 这里 o 帮 我 加快 创建 速度 吧,2020-02-21 22:59:00,0,0,0,__label__negative,0.00339,0.99826,0.0016600000000000002,0.99826,1.0,"确诊, o, 武汉, 感染, 美国","Confirmed diagnosis, o, Wuhan, infection, United States"
6,27,__label__negative,新冠,2020-02-21,这个 真的 敲好,2020-02-21 18:47:00,0,0,0,__label__negative,1e-05,1.00001,1e-05,1.00001,1.0,"确诊, o, 武汉, 感染, 美国","Confirmed diagnosis, o, Wuhan, infection, United States"
7,30,__label__neutral,新冠,2020-02-21,啥玩意 当初 美国 参加 军运会 就 住 在 华南 海鲜 市场 附近 意思 就是 新冠 的 源头 是 美国 么 然后 开军 运会 给 带到 武汉 的,2020-02-21 21:13:00,17,0,0,__label__negative,1e-05,0.6076699999999999,0.39235,0.6076699999999999,3.0,"病例, 二月, 新增, 出院, 确诊","Case, February, New, Discharged, Confirmed diagnosis"
8,44,__label__positive,新冠,2020-02-21,灿 吧 为 新冠 疫情 捐款捐物 合计 金额 达 三十多万 捐赠 的 口罩 手套 呼吸机 防护服 防护 面罩 均 已 送达 得以 保证 在 医疗 人员 最 需要 的 时候 发挥 了 效果 灿烈 粉丝 受到 阳光 善良的 灿烈 影响 作为 有 社会 责任感 同理 心 的 群体 很棒 希望 疫区 早日 走出 困境 一天 更 比 一天,2020-02-21 22:13:00,0,0,0,__label__positive,0.9941,1e-05,0.07587,0.9941,2.0,"养老院, 求助, 死亡, 去世, 老人","Nursing home, For help, death, Passed away, Old man"
9,53,__label__negative,新冠,2020-02-21,做个 记号 以后 跟踪 一下 意思 就是 新冠 的 源头 是 美国 么 然后 开军 运会 给 带到 武汉 的,2020-02-21 21:13:00,0,0,0,__label__negative,1e-05,0.99568,0.00434,0.99568,1.0,"确诊, o, 武汉, 感染, 美国","Confirmed diagnosis, o, Wuhan, infection, United States"
10,68,__label__negative,新冠,2020-02-21,日本 白色 恋人 暂停 生产 受 疫情 影响 日本 北海道 特产 白色 恋人 暂停 生产 据 环球时报 二十一日 报道 石屋 制果 公司 札幌 宣布 从 二月 二十日 起 将 停止 制造 其 招牌 商品 白色 恋人 三十天 白色 恋人 是 北海道 一种 著名 的 巧克力 夹心 薄饼 于 一千 九百 七 十六年 十二月 开始 售卖 该 产品 非常 受 游客 们 的 青睐 报道 指出 由于 受新冠疫 ​ ,2020-02-21 22:59:00,0,0,1,__label__negative,0.0901,0.6076699999999999,0.0276,0.6076699999999999,2.0,"养老院, 求助, 死亡, 去世, 老人","Nursing home, For help, death, Passed away, Old man"
11,71,__label__negative,新冠,2020-02-21,美国 cdc 既然 知道 美国 本土 流感 死者 中有 新冠 肺炎 患者 那么 请 美国 对 美国 病患 的 病理 报告 进行 公开 给 世界 人民 一个 交代,2020-02-21 22:02:00,0,0,0,__label__neutral,0.22271,0.00462,0.88405,0.88405,0.0,"武汉, 确诊, 患者, 出现, 中国","Wuhan, Confirmed diagnosis, patient, appear, China"
12,77,__label__negative,新冠,2020-02-21,怕 是 要 疯狂 囤货,2020-02-21 21:17:00,0,0,0,__label__negative,1e-05,0.99769,0.02845,0.99769,2.0,"养老院, 求助, 死亡, 去世, 老人","Nursing home, For help, death, Passed away, Old man"
13,78,__label__positive,新冠,2020-02-21,企业 员工 感染 新冠 肺炎 不能 认定 工伤 人 社部 有毒,2020-02-21 22:59:00,0,0,0,__label__neutral,0.03734,0.13662,0.4922,0.4922,4.0,"感染, 医生, 武汉, 离世, 一位","infection, Doctors, Wuhan, Pass away, One"
14,82,__label__positive,新冠,2020-02-21,灿 吧 为 新冠 疫情 捐款捐物 合计 金额 达 三十多万 捐赠 的 口罩 手套 呼吸机 防护服 防护 面罩 均 已 送达 得以 保证 在 医疗 人员 最 需要 的 时候 发挥 了 效果 灿烈 粉丝 受到 阳光 善良的 灿烈 影响 作为 有 社会 责任感 同理 心 的 群体 很棒 希望 疫区 早日 走出 困境 一天 更 比 一天 好 朴灿烈 粉丝 正 能量,2020-02-21 22:13:00,0,0,0,__label__positive,0.92193,0.00037,0.19194,0.92193,2.0,"养老院, 求助, 死亡, 去世, 老人","Nursing home, For help, death, Passed away, Old man"
15,85,__label__negative,新冠,2020-02-21,武汉 又 一位 医生 因 感染 新冠 肺炎 离世 安息,2020-02-21 22:59:00,0,0,0,__label__negative,0.00383,0.9698,0.01134,0.9698,4.0,"感染, 医生, 武汉, 离世, 一位","infection, Doctors, Wuhan, Pass away, One"
16,86,__label__negative,新冠,2020-02-21,武汉 又 一位 医生 因 感染 新冠 肺炎 离世 安息,2020-02-21 22:59:00,0,0,0,__label__negative,0.00383,0.9698,0.01134,0.9698,4.0,"感染, 医生, 武汉, 离世, 一位","infection, Doctors, Wuhan, Pass away, One"
17,88,__label__negative,新冠,2020-02-21,武汉 又 一位 医生 因 感染 新冠 肺炎 离世 安息,2020-02-21 22:59:00,0,0,0,__label__negative,0.00383,0.9698,0.01134,0.9698,4.0,"感染, 医生, 武汉, 离世, 一位","infection, Doctors, Wuhan, Pass away, One"
18,96,__label__positive,新冠,2020-02-21, 肺炎 新冠 肺炎 日本 新型 肺炎 疫情 奥运会 东京 奥运 东京 奥组委 会长 森喜 朗 我会 坚持 一直 不戴 口罩 直到 最后 奥运 举行 这句 话 今天 上 了 日本 热 搜 ​ ​ ​,2020-02-21 22:59:00,2,19,33,__label__negative,0.0223,0.8740899999999999,0.01034,0.8740899999999999,4.0,"感染, 医生, 武汉, 离世, 一位","infection, Doctors, Wuhan, Pass away, One"
19,98,__label__neutral,新冠,2020-02-21,伊朗 新增 十三例 新冠 肺炎 没有 说 疫情 的 来源 希望 疫情 不要 在 伊朗 蔓延 如果 一旦 蔓延 凭 伊朗 现有 的 医疗 条件 真的 后果 不堪设想 🙊 🙊 武汉 出现 明显 床 等 人 现象 好消息,2020-02-21 22:59:00,0,0,0,__label__neutral,0.59268,0.00038,0.98968,0.98968,0.0,"武汉, 确诊, 患者, 出现, 中国","Wuhan, Confirmed diagnosis, patient, appear, China"
20,101,__label__positive,新冠,2020-02-21,没事 各自 忙 有难 一起 扛 我 已 零元 加入 新冠 病毒 互助 计划 次日 生效 不限 年龄 不分 地域 不收取 管理费 更 有 新浪 捐助 一千万元 助力 全民 战 疫 众志成城 疫情 退散 o,2020-02-21 22:59:00,0,0,0,__label__positive,0.8397399999999999,0.11921,0.04744,0.8397399999999999,4.0,"感染, 医生, 武汉, 离世, 一位","infection, Doctors, Wuhan, Pass away, One"
