,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,__label__negative,新冠,2020-03-02,口罩 口罩 正确 戴法 看到 还是 有 很多 路 人 没有 正确 佩戴 捉急 广西 连续 六天 零 新增 零 疑似 新增 治愈 出院 九例 无 新增 死亡 病例 戴 口罩 在 正常 在 环境 下 南宁市 群众 接触 到 新冠 病毒 🦠 的 可能性 是 非常低 的 只要 做好 个人 防护 无需 过度 担心 勤洗手 勤 消毒 七步 洗手 不能 少 个人 防护 天天 ​ ,2020-03-02 22:59:00,0,0,0,__label__positive,0.58511,0.17782,0.01134,0.58511,2.0,"o, 病毒, 加油, 武汉, 确诊","o, virus, Come on, Wuhan, Confirmed diagnosis"
1,3,__label__positive,新冠,2020-03-02,微博 辟谣 谣言 安宫 牛黄丸 可 预防 新冠肺,2020-03-02 15:25:00,7,6,17,__label__negative,0.03022,0.9973,1e-05,0.9973,0.0,"辞职, 韩国, 护士, 打印, 十六名","resignation, Korea, nurse, print, Sixteen"
2,11,__label__positive,新冠,2020-03-02,二十一 四十七 据 美国 国会山 报 消息 在 佛罗里达州 报告 首例 新冠 肺炎 病例 后 该州 州长 宣布 进入 公共卫生 紧急状态 环球网,2020-03-02 22:59:00,0,0,0,__label__negative,0.02519,0.93441,0.004079999999999999,0.93441,4.0,"确诊, 😭, 病例, 累计, 例","Confirmed diagnosis, 😭, Case, Grand total, example"
3,18,__label__negative,新冠,2020-03-02,白岩松 对话 中国 驻 韩 大使 截至 当地 时间 下午 十六时 韩国 新冠 肺炎 感染者 总数 升至 四千 三百 三十五 人 韩国 将 如何 加强 疫情 防控 需要 哪些 帮助 目前 武汉 社区 如何 保障 困难 人群 外地 滞留 人群 生活 供应 白岩松 连线 中国 驻 韩国 大使 邢海明 武昌 中 南路 街道 百瑞景 社区 党委书记 王涯玲 l 央视 新闻 的 微博 视频 ​ ,2020-03-02 22:59:00,0,0,0,__label__negative,0.45327,0.45327,0.00759,0.45327,3.0,"韩国, 武汉, 中国, 中, 人群","Korea, Wuhan, China, in, crowd"
4,22,__label__negative,新冠,2020-03-02,白岩松 对话 中国 驻 韩 大使 截至 当地 时间 下午 十六时 韩国 新冠 肺炎 感染者 总数 升至 四千 三百 三十五 人 韩国 将 如何 加强 疫情 防控 需要 哪些 帮助 目前 武汉 社区 如何 保障 困难 人群 外地 滞留 人群 生活 供应 白岩松 连线 中国 驻 韩国 大使 邢海明 武昌 中 南路 街道 百瑞景 社区 党委书记 王涯玲 l 央视 新闻 的 微博 视频 ​ ,2020-03-02 22:59:00,0,0,0,__label__negative,0.45327,0.45327,0.00759,0.45327,3.0,"韩国, 武汉, 中国, 中, 人群","Korea, Wuhan, China, in, crowd"
5,30,__label__negative,新冠,2020-03-02,你 知道 什么 叫 上 医治 未病 吗 新冠 肺炎 一 开始 也 是 ojbk 没吊,2020-03-02 22:38:00,0,0,0,__label__negative,0.00328,0.8267200000000001,0.00477,0.8267200000000001,4.0,"确诊, 😭, 病例, 累计, 例","Confirmed diagnosis, 😭, Case, Grand total, example"
6,44,__label__negative,新冠,2020-03-02,厉害 了 我 的 国 👍,2020-03-02 22:01:00,0,0,0,__label__negative,1e-05,1.00001,1e-05,1.00001,4.0,"确诊, 😭, 病例, 累计, 例","Confirmed diagnosis, 😭, Case, Grand total, example"
7,53,__label__negative,新冠,2020-03-02,全国 该 严防 病毒 输入 了 两个 数据 提气 但 钟南山 担心 的 事情 发生 了 据 人民日报 三月 一日 凌晨 深圳市 卫生 健康 委 报告 一例 境外 输入 新冠 肺炎 确诊 病例 o,2020-03-02 22:59:00,0,0,1,__label__negative,0.11597,0.5000100000000001,0.04604,0.5000100000000001,0.0,"辞职, 韩国, 护士, 打印, 十六名","resignation, Korea, nurse, print, Sixteen"
8,68,__label__positive,新冠,2020-03-02,关注 新冠 肺炎 火神 山 医院 里 的 温情 漫画 疫情 结束 我 带上 你 你 带上 碗 我们 一起 去 吃 武昌鱼 三月 二日 武汉 火神 山 医院 病 区内 一幅幅 励志 漫画 一首首 信心 满满的 诗歌 让 原本 素色 冷清 的 走廊 变得 温暖 起来 也 传递 着 白衣战士 们 战胜 疫情 的 决心 和 勇气 中新社 记者 张畅 摄 o,2020-03-02 22:59:00,81,83,310,__label__positive,0.92631,0.06189,0.00783,0.92631,1.0,"o, 病毒, 防控, 发布, 工作","o, virus, Prevention and control, release, jobs"
9,71,__label__negative,新冠,2020-03-02,我爸 真是太 优秀 平常 不咋 看球 的 一人 我 给 他 说 有人 造谣 c 罗得 新冠 了 我爸 非常 淡定 的 来 了 一句 肯定 是 老五 那边 造 的 谣 吧 哈哈哈 哈哈哈 太秀 了,2020-03-02 22:59:00,0,2,3,__label__negative,0.00759,0.5775100000000001,0.16452999999999998,0.5775100000000001,4.0,"确诊, 😭, 病例, 累计, 例","Confirmed diagnosis, 😭, Case, Grand total, example"
