,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,-1,新冠,2020-03-20,财经 报社 香港 讯 周一 三月 十六日 下午 北京市 新型 冠状病毒 肺炎 疫情 防控 工作 新闻 发布会 召开 北京市 疾控中心 副 主任 庞 星火 通报 了 三月 十五日 本市 报告 的 四例 输入 性新冠 肺炎 病例 的 相关 情况 庞 星火 表示 二千 零 二十年 三月 十五日 本市 报告 四例 境外 输入 新冠 肺炎 确诊 病例 其中 意大利 二例 西班牙 二例 一 蔡 某某 情况 蔡,2020-03-20 23:00:00,0,0,0,__label__neutral,0.0331,0.10376,0.69926,0.69926,1.0,"美国, 中国, 病毒, 病例, 说","United States, China, virus, Case, Say"
1,2,-1,新冠,2020-03-20,万众一心 抗击 疫情 黑龙江省 疾控中心 应 暂停 回国 或 赴 有 疫情 国家 地区 的 出行 安排 目前 黑龙江省 疫情 防控 形势 持续 向 好 生产 生活 秩序 加快 恢复 疫情 防控 和 经济社会 发展 工作 取得 积极 成效 但是 随着 新冠 肺炎 疫情 全球 风险 级别 上调 至 非常 高 从 境外 进入 我省 的 人员 呈 增多 态势 更要 清醒 看到 国内外 ​ ,2020-03-20 22:59:00,0,0,0,__label__positive,0.91965,0.06561,0.00161,0.91965,1.0,"美国, 中国, 病毒, 病例, 说","United States, China, virus, Case, Say"
2,3,-1,新冠,2020-03-20,希望 各国 各 地区 的 政客 们 的 语言表达 能力 能 多 展示 一些 智斗 博弈 的 政治 艺术 而 不是 现眼 的 拙劣 的 政治 伎俩,2020-03-20 19:36:00,0,1,1,__label__negative,0.00691,0.88721,0.0927,0.88721,3.0,"美国, 特朗普, 中国, 三月, 世卫","United States, Trump, China, March, WHO"
3,4,-1,新冠,2020-03-20,今天 看到 的 最好 笑 的 笑话 哈哈哈 哈哈,2020-03-20 15:29:00,0,0,1,__label__negative,1e-05,1.00001,1e-05,1.00001,2.0,"确诊, 哈哈哈, 病例, 新增, 香港","Confirmed diagnosis, Hahaha, Case, New, Hong Kong"
4,5,-1,新冠,2020-03-20,做好 个人 防护 抗击 新冠 肺炎 o 做好 个人 防护 抗击 新冠 肺炎,2020-03-20 22:59:00,0,0,0,__label__positive,0.88081,0.55448,1e-05,0.88081,4.0,"美国, 意大利, 中国, 全球, 病毒","United States, Italy, China, global, virus"
5,6,-1,新冠,2020-03-20,新闻 精剪 武汉市 民 联署 向 美方 质询 书 中英文 本 本 质询 书 中英文 本 将 呈请 以下 机构 代为 转交 美国政府 美国 武汉市 民 联署 向 美国 发出 质询 书 交出 德 特里 克堡 生物 实验室 新冠 肺炎 投放 凶手 o,2020-03-20 22:59:00,0,0,1,__label__positive,0.96154,0.01002,0.06372,0.96154,2.0,"确诊, 哈哈哈, 病例, 新增, 香港","Confirmed diagnosis, Hahaha, Case, New, Hong Kong"
6,7,-1,新冠,2020-03-20,新西兰 总理 她 怕 是 感染 上新冠 病毒 意识 不清 了 小 本本 记上 了 千万别 跟 我们 求援,2020-03-20 22:59:00,0,0,16,__label__negative,0.01973,0.78794,0.03211,0.78794,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
7,8,-1,新冠,2020-03-20,三 姐妹,2020-03-20 11:28:00,0,0,0,__label__negative,1e-05,1.00001,0.02443,1.00001,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
8,9,-1,新冠,2020-03-20,金 大贤 感染 新冠 迷失 中 我 很 喜欢 这个 演员 希望 他 早日 恢复健康,2020-03-20 22:59:00,0,0,0,__label__neutral,0.01745,0.16452999999999998,0.56986,0.56986,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
9,11,-1,新冠,2020-03-20,疫情 以来 川普 的 一条 新闻 我 都 没转过 只 觉得 无语 😓 这 条 真是 把 我 看 笑 了 脑海中 还 莫名 接唱 了 起来 这 就是 人生 试着 体会 试着 忍住 眼泪 还是 躲不开 应该 有 的 情绪,2020-03-20 15:29:00,0,0,0,__label__negative,0.0223,0.7931199999999999,0.03411,0.7931199999999999,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
10,12,-1,新冠,2020-03-20,多 国 宣布 禁止 邮轮 停靠 新冠 病毒 成为 了 公主 号 得 魔咒 看来 这个 公司 老板 要 哭 了 额外 的 支出 不说 是不是 还要 赔偿,2020-03-20 22:59:00,0,0,1,__label__negative,0.01134,0.56219,0.10972,0.56219,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
11,17,-1,新冠,2020-03-20,改个 标题 意大利 公布 的 新冠 肺炎 累计 死亡 人数 已 超过 中国 公布 的 新冠 肺炎 死亡 人,2020-03-20 01:40:00,1,0,0,__label__positive,0.62247,0.005229999999999999,0.18714,0.62247,4.0,"美国, 意大利, 中国, 全球, 病毒","United States, Italy, China, global, virus"
12,18,-1,新冠,2020-03-20,这 可 太 故意 了 阿登 姐快 下台 吧 别 丢人现眼,2020-03-20 19:36:00,0,0,1,__label__negative,0.22271,0.37755,0.00118,0.37755,4.0,"美国, 意大利, 中国, 全球, 病毒","United States, Italy, China, global, virus"
13,19,-1,新冠,2020-03-20,关注 新冠 肺炎 实锤 铁证 美国 议员 一边 瞒报 疫情 一边 抛售 股票 据 美国 媒体报道 美国国会参议院 情报 委员会 主席 共和党人 理查德 伯尔 曾 在 二月 中 上旬 即 美国 疫情 暴发 股市 崩溃 前 一边 对 公众 表示 美国 的 疫情 可 防 可控 一边 却 抛掉 了 大量的 股票 同时 接连 多名 美国 参议员 被 美媒 曝出 有 提前 抛售 股票 的 行 ​ ,2020-03-20 22:59:00,0,0,1,__label__positive,0.45327,0.01973,0.4149100000000001,0.45327,4.0,"美国, 意大利, 中国, 全球, 病毒","United States, Italy, China, global, virus"
14,20,-1,新冠,2020-03-20,美国 自己 人 都 认为 美国 是 新冠 病毒 发源地,2020-03-20 22:48:00,0,0,0,__label__neutral,0.02163,0.00104,0.97839,0.97839,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
15,21,-1,新冠,2020-03-20,三 月 十九 日 意大利 新增 新冠 肺炎 五千 三百 二十二 例 死亡数 超过 中国 目前 意大利 防治 的 主要 困难 是 什么 👉 o 来源,2020-03-20 22:59:00,0,0,0,__label__positive,0.43016,0.0063,0.37755,0.43016,4.0,"美国, 意大利, 中国, 全球, 病毒","United States, Italy, China, global, virus"
16,22,-1,新冠,2020-03-20,隔 玻璃 亲吻 的 女护士 与 男友 领证 因 隔 着 玻璃 的 一吻 感动 了 许多 网友 的 护士 陈颖 今天 结婚 了 大年初一 浙大 四院 的 陈颖 接到 护士长 的 通知 紧急 赶回 医院 参加 培训 此后 作为 首批 负压 病房 护士 在 一线 救治 新冠 肺炎 确诊 病人 男友 黄千瑞 一直 默默 支持 她 无法 拥抱 亲吻 就 用 另 一种 方式 陪伴 她 两人 约定 ​ ,2020-03-20 22:59:00,2,0,1,__label__positive,0.87749,0.15204,0.004079999999999999,0.87749,3.0,"美国, 特朗普, 中国, 三月, 世卫","United States, Trump, China, March, WHO"
17,23,-1,新冠,2020-03-20,川 建国 同志 所 言极 是,2020-03-20 15:29:00,0,0,0,__label__negative,1e-05,0.98361,0.28778000000000004,0.98361,4.0,"美国, 意大利, 中国, 全球, 病毒","United States, Italy, China, global, virus"
18,24,-1,新冠,2020-03-20,中日韩 举行 新冠 肺炎 问题 特别 外长 视频会议 o 中日韩 举行 新冠 肺炎 问题 特别 外长 视频会议,2020-03-20 22:59:00,0,0,0,__label__neutral,0.00492,0.25684,0.37024,0.37024,2.0,"确诊, 哈哈哈, 病例, 新增, 香港","Confirmed diagnosis, Hahaha, Case, New, Hong Kong"
19,26,-1,新冠,2020-03-20,因为 特 没谱 的 加严 移民 政策 美国 留学 的 学生 太 倒霉 了 不少 学生 这 二年 不敢 回国 因为 担心 美国 不给 签证 不能 回来 接着 读书 放弃 学业 就 白花 了 不少 钱 和 时间 大部分 家庭 是 卖房 支付 留学 费用 亏大 了 现在 又 赶上 这个 新冠 肺炎 家有 留美学生 的 多 煎熬,2020-03-20 22:59:00,1,0,1,__label__negative,0.02443,0.93441,0.0237,0.93441,4.0,"美国, 意大利, 中国, 全球, 病毒","United States, Italy, China, global, virus"
20,27,-1,新冠,2020-03-20,北京 新冠 肺炎 疫情 防控 工作 领导小组 召开 第四十五 次 会议 o 北京 新冠 肺炎 疫情 防控 工作 领导小组 召开 第四十五 次 会议,2020-03-20 22:59:00,0,0,0,__label__positive,0.98595,0.03022,1e-05,0.98595,2.0,"确诊, 哈哈哈, 病例, 新增, 香港","Confirmed diagnosis, Hahaha, Case, New, Hong Kong"
21,28,-1,新冠,2020-03-20,怕 浪费资源 拒绝 治疗 的 九十岁 老爷爷 出院 了 我要 锻炼身体 报答 你们 新冠 肺炎 三月 十九日 怕 浪费 国家 资源 拒绝 治疗 的 老爷爷 出院 了 曾 报道 武汉 一 九十岁 老人 怕 浪费 国家 资源 拒绝 治疗 经 医护人员 劝说 放弃 不治病 念头 万众一心 抗击 疫情 让 人 高兴的 是 爷爷 身体 不断 好转 今日 出院 老爷爷 说 ​ ,2020-03-20 22:59:00,0,0,0,__label__positive,0.93992,0.00942,0.03411,0.93992,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
22,29,-1,新冠,2020-03-20,朱一龙 武汉 樱花 的 来信 🌸 朱一龙 用 武汉 话 为 家乡 加油 我们 一 起来 感受 武汉 最美 的 春天 樱花 作为 武汉 的 名片 她 是 春天 的 信使 也 是 希望 的 象征 抗击 新冠 疫情 还 在 继续 英雄 城市 的 樱花 与 武汉 伢 朱一龙 寄 来 温暖 书信 邀 你 一同 云赏 樱 收下 这份 温暖 美丽的 邀约 央 视频 号 ​ ,2020-03-20 22:59:00,1,2,0,__label__positive,0.97703,0.02932,0.0029,0.97703,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
23,32,-1,新冠,2020-03-20,今日 二十四节气 中 的 春分 予示 着 新冠 病毒 在 逐步 消亡 二 玉溪,2020-03-20 22:59:00,0,0,0,__label__negative,0.31406,0.6723399999999999,0.00035,0.6723399999999999,1.0,"美国, 中国, 病毒, 病例, 说","United States, China, virus, Case, Say"
24,33,-1,新冠,2020-03-20,正 符合 本届 奥运会 口号 随风 奔跑 自由 是 方向 追逐 新冠 肺炎 的 力量 ​,2020-03-20 16:48:00,0,0,0,__label__negative,0.18244,0.59268,0.0063,0.59268,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
25,38,-1,新冠,2020-03-20,新冠 病毒 疫苗 终于 研制成功 新冠 病毒 疫苗 二 深圳 o,2020-03-20 22:59:00,0,0,0,__label__negative,0.35578000000000004,0.92631,1e-05,0.92631,4.0,"美国, 意大利, 中国, 全球, 病毒","United States, Italy, China, global, virus"
26,39,-1,新冠,2020-03-20,我 觉得 美国 人要 想 检测 自己 是否 得 了 新冠 病毒 目前 最好 的 办法 是 赶紧 加入 一支 nba 球队,2020-03-20 22:59:00,0,0,0,__label__negative,0.00759,0.7773100000000001,0.02845,0.7773100000000001,2.0,"确诊, 哈哈哈, 病例, 新增, 香港","Confirmed diagnosis, Hahaha, Case, New, Hong Kong"
27,40,-1,新冠,2020-03-20,特朗普 怎么 还 没得 新冠 啊,2020-03-20 22:59:00,0,4,0,__label__neutral,1e-05,0.78794,0.80318,0.80318,2.0,"确诊, 哈哈哈, 病例, 新增, 香港","Confirmed diagnosis, Hahaha, Case, New, Hong Kong"
28,41,-1,新冠,2020-03-20,今年 范堡罗 航展 取消 原定 于 今年 七月 二十 至 二十四日 举行 的 世界 顶级 航展 之一 的 英国 范堡罗 航展 宣布 由于 新冠 疫情 原因 将 取消 今年 的 航展,2020-03-20 22:59:00,21,24,68,__label__negative,0.01641,0.99219,1e-05,0.99219,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
29,42,-1,新冠,2020-03-20,十年 五万 四千五百 二十 亿美元 的 回购 上市公司 得 多 有钱 啊 这个 赚钱 泡泡 游戏 被 新冠 肺炎 黑天鹅 刺破,2020-03-20 22:34:00,0,0,0,__label__neutral,0.00101,0.6370399999999999,0.7431800000000001,0.7431800000000001,4.0,"美国, 意大利, 中国, 全球, 病毒","United States, Italy, China, global, virus"
30,43,-1,新冠,2020-03-20,日本 奥委会 副 主席 感染 新冠 肺炎 东京 奥运 圣火 被 风 吹灭 日本 大风 导致 奥运 五环 表演 失败 凑齐 五个,2020-03-20 19:22:00,0,0,1,__label__negative,1e-05,0.95664,0.68596,0.95664,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
31,44,-1,新冠,2020-03-20,香港 新增 四十八 例新冠 肺炎 确诊 病例 🙏 🙏 🙏 我 决定 一个月 都 不出门 了,2020-03-20 22:59:00,0,0,0,__label__negative,0.0005,0.98796,0.01745,0.98796,2.0,"确诊, 哈哈哈, 病例, 新增, 香港","Confirmed diagnosis, Hahaha, Case, New, Hong Kong"
32,45,-1,新冠,2020-03-20,穷人 就 流感 😷 有钱人 才 有资格 新冠 人类 没走出 过 丛林 法则 但 连 衣服 都 不穿 的 总统 还 第一次,2020-03-20 19:56:00,0,0,0,__label__negative,0.00492,0.98551,0.01206,0.98551,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
33,46,-1,新冠,2020-03-20,疫情 告急 全球 新冠 肺炎 累计 确诊 超 二十四万 挑战 前所未有 多 国 医疗系统 逼近 极限 参考 中国 经验 各国 建 特色 方舱 医院 海外 战 疫 日记 今日 亚洲 二千 零 二十万 零 三百 二十 l 武力 统一 的 微博 视频,2020-03-20 22:59:00,0,0,0,__label__positive,0.7982,0.05034,0.06372,0.7982,1.0,"美国, 中国, 病毒, 病例, 说","United States, China, virus, Case, Say"
34,47,-1,新冠,2020-03-20,意大利 十四名 医生 殉职 感染 医护 超 两千 据 晚邮报 报道 截至 三月 十九日 意大利 已有 至少 十四名 医生 殉职 他们 的 年龄 在 五十七 至 八十岁 之间 意大利 医护 感染 新冠 肺炎 人数 已达 二千 六百 二十九名 占 总 感染 数 的 八 三 意大利 医院 内部 画面 l 澎湃 新闻 的 微博 视频,2020-03-20 22:59:00,12,18,34,__label__negative,0.09536,0.8222,0.01244,0.8222,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
35,49,-1,新冠,2020-03-20,结石 姐 呼吁 正确 称呼 新冠 肺炎 三观 正 的 结石 姐,2020-03-20 22:59:00,0,0,0,__label__negative,0.0029,0.97483,0.0073599999999999985,0.97483,1.0,"美国, 中国, 病毒, 病例, 说","United States, China, virus, Case, Say"
36,50,-1,新冠,2020-03-20,益生菌 能 预防 新冠 肺炎 蚊子 可 传播 病毒 真相 在 这里 o 益生菌 能 预防 新冠 肺炎 蚊子 可 传播 病毒 真相 在 这里,2020-03-20 22:59:00,0,0,0,__label__neutral,1e-05,0.04338,0.99712,0.99712,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
37,51,-1,新冠,2020-03-20,武汉 中心医院 又 一 员工 感染 新冠 离世 如果 一个 医院 这么 多 医护人员 出事 那 这个 院 的 领导 无可避免 应该 究责 医院 中莫些 人 作为 管理者 首先 应当 保护 好 医护人员 的 健康 而 这些 人 显然 没有 做饭,2020-03-20 22:59:00,0,0,0,__label__neutral,0.0029,0.5078199999999999,0.67919,0.67919,3.0,"美国, 特朗普, 中国, 三月, 世卫","United States, Trump, China, March, WHO"
38,52,-1,新冠,2020-03-20,热门 这支 视频 将 用 五分钟 还原 一个 重症 患者 从 感染 新冠 病毒 查看 👉 👉 👉 o 这支 视频 将 用 五分钟 还原 一个 重症 患者 从 感染 新冠 病毒 到 发病 的 全过程 o,2020-03-20 22:59:00,0,0,0,__label__negative,0.00098,0.97559,0.11921,0.97559,4.0,"美国, 意大利, 中国, 全球, 病毒","United States, Italy, China, global, virus"
39,53,-1,新冠,2020-03-20,美国 自己 人 都 认为 美国 是 新冠 病毒 发源地,2020-03-20 22:48:00,0,0,0,__label__neutral,0.02163,0.00104,0.97839,0.97839,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
40,54,-1,新冠,2020-03-20,住 在 成都 身份证 到期 可在现 居住地 换领 根据 中央 关于 统筹 推进 疫情 防控 和 经济社会 发展 的 总体 部署 公安部 推出 新冠 肺炎 疫情 防控 期间 便民 利企 十五项 措施 其中 包括 为 复工 复产 群众 办理 居民身份证 居住证 居民 户口簿 开通 绿色通道 优先 受理 优先 制 发 群众 所 持 居民身份证 有效 期满 或 丢失 的 可 ​ ,2020-03-20 22:59:00,0,0,0,__label__positive,0.90193,0.06372,0.01451,0.90193,1.0,"美国, 中国, 病毒, 病例, 说","United States, China, virus, Case, Say"
41,55,-1,新冠,2020-03-20,也 是 实话,2020-03-20 15:29:00,0,0,0,__label__negative,1e-05,1.00001,1e-05,1.00001,1.0,"美国, 中国, 病毒, 病例, 说","United States, China, virus, Case, Say"
42,60,-1,新冠,2020-03-20,隔离 疫情 不隔离 爱 隔 玻璃 亲吻 的 女护士 与 男友 领证 因 隔 着 玻璃 的 一吻 感动 了 许多 网友 的 护士 陈颖 今天 结婚 了 大年初一 浙大 四院 的 陈颖 接到 护士长 的 通知 紧急 赶回 医院 参加 培训 此后 作为 首批 负压 病房 护士 在 一线 救治 新冠 肺炎 确诊 病人 男友 黄千瑞 一直 默默 支持 她 无法 拥抱 亲吻 就 用 另 一种 方式 ​ ,2020-03-20 22:59:00,0,1,3,__label__positive,0.83549,0.19194,0.004079999999999999,0.83549,3.0,"美国, 特朗普, 中国, 三月, 世卫","United States, Trump, China, March, WHO"
43,61,-1,新冠,2020-03-20,九十三岁 喜剧 大师 新冠 防护 短片 喜剧 大师 梅尔 布鲁克斯 和 作家 编剧 马克斯 布鲁克斯 jiang 尸 世界大战 父子俩 录制 了 一段 短片 劝告 人们 在 新冠 疫情 下 注意 防护 保持 与 别人 的 距离 不要 传染给 更 脆弱的 人 l 守望 好莱坞 的 微博 视频 ​ ​ ​,2020-03-20 22:59:00,0,0,0,__label__negative,0.4149100000000001,0.7491,0.004079999999999999,0.7491,1.0,"美国, 中国, 病毒, 病例, 说","United States, China, virus, Case, Say"
44,62,-1,新冠,2020-03-20,新冠 病毒 的 源头 即 是 科学 探源 的 问题 也 是 国际 安全的 问题,2020-03-20 19:04:00,0,0,0,__label__negative,0.02519,0.87749,0.00074,0.87749,0.0,"感染, 病毒, 武汉, 美国, 号","infection, virus, Wuhan, United States, number"
45,63,-1,新冠,2020-03-20,这北 大学 姐 自以为 聪明 实则 煞笔 一枚 武汉 军运会 十月 十八 二十七日 举行 武汉市 中心医院 十二月 十五日 就 收治 了 第一例 新冠 肺炎 病例 只是 武汉市 中心医院 医生 一 开始 没有 意识 到 此 病人 患 的 是 传染病 一直 到 二十四日 才 采样 送检 二十七日 微远 公司 出 结果 类 sars 新冠 病毒 该院 接诊 新冠 病毒 肺炎 病人 比 中西医 结合 医院 的 张继先 早 ​ ,2020-03-20 22:59:00,0,1,0,__label__negative,0.10089,0.47659,0.055020000000000006,0.47659,3.0,"美国, 特朗普, 中国, 三月, 世卫","United States, Trump, China, March, WHO"
46,64,-1,新冠,2020-03-20,新冠 肺炎 出院 患者 准确 叫 出 医生 名字 致敬 每 一位 平凡 但 伟大 的 你们,2020-03-20 22:59:00,0,0,0,__label__positive,0.96154,0.03848,1e-05,0.96154,1.0,"美国, 中国, 病毒, 病例, 说","United States, China, virus, Case, Say"
