,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,-1,冠状病毒,2020-01-11,专家 称系 新型 冠状病毒 武汉 不明 原因 的 病毒性 肺炎 疫情 病原学 鉴定 取得 初步 进展 o 专家 称系 新型 冠状病毒 武汉 不明 原因 的 病毒性 肺炎 疫情 病原学 鉴定 取得 初步 进展,2020-01-11 22:57:00,0,0,0,__label__negative,0.09809,0.6723399999999999,0.01134,0.6723399999999999,0.0,"不明, 原因, 专家组, 进行, 病毒性","unknown, the reason, Expert Group, get on, Viral"
1,2,-1,冠状病毒,2020-01-11,小猫 学医 第四 百 七十八 天 今天 看 消息 武汉 又 发现 了 病毒性 肺炎 记得 三年 的 时候 爆发 非典 最后 确诊 是 冠状病毒 现在 武汉 又 发现 了 新型 的 冠状病毒 病毒性 肺炎 目前 确诊 四十 一例 出院 二例 死亡 一例 其他人 正在 治疗 当中 目前 还 只是 武汉 发现 了 这个 病例 属于 一个 小 范围 阶段 但是 大家 也 要 注意 和 警惕 尽量避免 去 ​ ,2020-01-11 22:55:00,0,0,2,__label__neutral,0.04744,0.0716,0.5078199999999999,0.5078199999999999,3.0,"武汉, 原因, sars, 不明, 病原体","Wuhan, the reason, sars, unknown, Pathogen"
2,3,-1,冠状病毒,2020-01-11,权威 发布 武汉 不明 肺炎 并 不是 sars 但 它 的 病原体 和 sars 一样 都 是 冠状病毒,2020-01-11 22:55:00,1,2,12,__label__negative,0.06756000000000001,0.67919,0.008329999999999999,0.67919,3.0,"武汉, 原因, sars, 不明, 病原体","Wuhan, the reason, sars, unknown, Pathogen"
3,4,-1,冠状病毒,2020-01-11,中国 将 与 世界卫生组织 分享 新型 冠状病毒 基因 序列 信息 央视 报道 为 维护 全球 卫生 安全 中国 将 与 世界卫生组织 分享 武汉 不明 原因 的 病毒性 肺炎 病例 中 检测 到 的 新型 冠状病毒 基因 序列 信息,2020-01-11 08:08:00,0,0,1,__label__neutral,0.00434,0.31406,0.67919,0.67919,1.0,"武汉, 中国, 不明, 原因, 分享","Wuhan, China, unknown, the reason, share it"
4,5,-1,冠状病毒,2020-01-11,🙏,2020-01-09 14:35:00,0,0,0,__label__negative,1e-05,0.53899,1e-05,0.53899,4.0,"一例, 武汉, 死亡, 不明, 原因","A case, Wuhan, death, unknown, the reason"
5,6,-1,冠状病毒,2020-01-11,蒙口 moncler 盟可睐 mc 立领 羽绒 马甲 他 只是 低头 看着 自己 的 身下 几乎 齐根 断掉 的 腿 眼中 充满 了 恨意 看着 他 这样 的 惨状 李将军 也 迅速 反应 过来 虽然 他 还是 不大 敢 相信 这里 竟然 存在 着 一头 他 都 无法 发现 的 大 妖 但是 他们 刚刚 却 都 是 亲自 武汉 不明 原因 肺炎 病原体 为 新型 冠状病毒 ​ ,2020-01-11 22:49:00,0,0,0,__label__negative,0.03411,0.6151,0.28778000000000004,0.6151,1.0,"武汉, 中国, 不明, 原因, 分享","Wuhan, China, unknown, the reason, share it"
6,8,-1,冠状病毒,2020-01-11,武汉 不明 原因 肺炎 病原体 为 新型 冠状病毒 于和伟 追星 木子 洋 广东 人 初次 看雪 激动 到 失眠,2020-01-11 22:43:00,0,0,0,__label__negative,1e-05,0.99769,0.04887,0.99769,2.0,"原因, 患者, 不明, 临床表现, 武汉","the reason, patient, unknown, Clinical manifestations, Wuhan"
7,9,-1,冠状病毒,2020-01-11,宿主 是 哪路 这 又 是 一个 谜 病毒 已经 来 无影 也许 去 无踪 武汉 不明 原因 肺炎 死者 为 六十一岁 男性 逝者 常年 在 武汉市 华南 海鲜 市场 采购 货物 这次 武汉 不明 原因 病例 大部分 都 有 华南 海鲜 市场 暴露 史 去年底 前 在 华南 海鲜 批发市场 内 市区 两级 市场监管 执法人员 对 售卖 虎斑 蛙 蛇 刺猬 等 动物 的 近 八家 商户 进行 地毯式 排查 ​ ,2020-01-11 22:42:00,3,6,3,__label__negative,0.08271,0.6370399999999999,0.0601,0.6370399999999999,2.0,"原因, 患者, 不明, 临床表现, 武汉","the reason, patient, unknown, Clinical manifestations, Wuhan"
8,10,-1,冠状病毒,2020-01-11,武汉 不明 原因 肺炎 导致 一人 死亡 武汉 通报 不明 原因 肺炎 情况 目前 初步 病例 四十 一例 死亡 一例 在 不明 原因 的 病毒性 肺炎 病原体 初步 判定 为 新型 冠状病毒 这 跟 sars 和 中东 呼吸 综合征 的 病毒 类似 都 是 冠状病毒 发生 变异 后 出现 的 新型 病毒 通红 一百一十 一 步 诊断 有 新型 冠状病毒 感染 的 肺炎 病例 四十 一例 其中 已 出院 二例 ​ ,2020-01-11 22:41:00,0,0,0,__label__neutral,0.00691,0.4688,0.4688,0.4688,4.0,"一例, 武汉, 死亡, 不明, 原因","A case, Wuhan, death, unknown, the reason"
9,11,-1,冠状病毒,2020-01-11,新型 sars 武汉 新型 冠状病毒 基因 序列 公布 和 sars 病毒 相似 度 较 高 可以 初步 判定 其 与 sars 整个 基因组 的 相似 度 在 八十 上下 但 不同 基因 区段 相似 度 有所不同 分别 在 六十 九十 之间 基因 序列 显示 了 什么 信息 各地 的 研究者 都 在 紧锣密鼓 地 进行 分析 目前 已有 初步 结果 o 武汉 新型 冠状病毒 基因 序列 公布 和 sars 病毒 相似 度 较 高 帮主 微评 ​ ,2020-01-11 22:40:00,11,10,18,__label__negative,0.01973,0.92631,0.01913,0.92631,3.0,"武汉, 原因, sars, 不明, 病原体","Wuhan, the reason, sars, unknown, Pathogen"
