,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,__label__positive,新冠,2020-03-04,英国 将 新冠 肺炎 列为 法定 传染病   企业 因 疫情 受 冲击 可 寻求 赔偿 三月 四日 英国政府 将 新冠 肺炎 正式 列为 法定 传染病 英国 卫生 和 社会保障部 宣布 此举 为 减轻 疫情 对 企业 的 冲击 当 企业 因 疫情 面临 停业 等 情况 将 可 通过 保险 寻求 赔偿 此前 苏格兰 爱尔兰 等 政府 已 将 新冠 肺炎 列为 法定 传染病 ​ ,2020-03-04 22:59:00,0,0,0,__label__negative,0.59268,0.6076699999999999,0.00039,0.6076699999999999,1.0,"美国, 企业, 传染病, 法定, 列为","United States, enterprise, infectious disease, legal, Listed as"
1,3,__label__positive,新冠,2020-03-04,北京 制定 国内 首个 新冠 肺炎 临床 路径 加油 战胜 疫情,2020-03-04 17:35:00,1,0,1,__label__positive,0.98719,0.016919999999999998,0.00713,0.98719,2.0,"病例, 病毒, 病人, 医院, 防控","Case, virus, patient, hospital, Prevention and control"
2,7,__label__neutral,新冠,2020-03-04,卢浮宫 重新 开放 法国 两名 市长 确诊 新冠 肺炎 法国 买 口罩 需 医生 开 处方 法国 疫情 扩散 进入 第二阶段,2020-03-04 22:59:00,0,0,0,__label__negative,0.0223,0.6370399999999999,0.03411,0.6370399999999999,1.0,"美国, 企业, 传染病, 法定, 列为","United States, enterprise, infectious disease, legal, Listed as"
3,11,__label__negative,新冠,2020-03-04,我 居然 不是 洋葱 新闻 啥 握 🌿 真 生化武器 了 还 以为 只是 一个 玩笑 没想到,2020-03-03 19:30:00,0,0,0,__label__negative,1e-05,0.99869,0.0016600000000000002,0.99869,4.0,"病毒, 攻击, 中枢神经, 系统, 医院","virus, attack, Central nervous system, system, hospital"
4,18,__label__negative,新冠,2020-03-04,他们 保险公司 会 不会 宣布 破产 呀 现在 才 纳入 这 体制 出现 问题 了 资本家 舍得 出钱 了,2020-03-04 20:23:00,0,0,0,__label__negative,0.00219,0.99088,0.0117,0.99088,2.0,"病例, 病毒, 病人, 医院, 防控","Case, virus, patient, hospital, Prevention and control"
5,22,__label__positive,新冠,2020-03-04,湖北 将 根据 实际 缩减 新冠 肺炎 定点医院 逐步 恢复正常 医疗 秩序 o,2020-03-04 22:59:00,0,0,0,__label__positive,0.91965,0.36298,1e-05,0.91965,4.0,"病毒, 攻击, 中枢神经, 系统, 医院","virus, attack, Central nervous system, system, hospital"
6,30,__label__negative,新冠,2020-03-04,蚊子 会 不会 传播 新冠 病毒 蚊帐 电蚊 拍 电 蚊香 花露水 我 都 有 可是 蚊子 就 咬 我 就 咬 我 就 咬 我 阿蚊 呀 你 就 不能 雨露 均 沾 吗,2020-03-04 22:59:00,0,0,2,__label__negative,1e-05,1.00001,0.00098,1.00001,3.0,"o, 患者, 病毒, 医院, 例","o, patient, virus, hospital, example"
7,44,__label__negative,新冠,2020-03-04,新冠 病毒 攻击 中枢神经 系统 对不起 借 一下 一直 到 三月 二十七 一直 上 不了 rs 大家 都 知道 我 说 的 是 什么 吧 门槛 低 十七条 鱼目混珠 十九 条 特殊 待遇 三十六条 可以 拖亲 带友 十八条 国内 资产 转移 三十九 条 第四十一条 无 工作 可以 享受 社保,2020-03-04 22:59:00,2,0,31,__label__negative,0.00886,0.86705,0.06561,0.86705,3.0,"o, 患者, 病毒, 医院, 例","o, patient, virus, hospital, example"
8,53,__label__positive,新冠,2020-03-04,记疫 二千 零 一十九 二千 零 二十 抗击 新冠 肺炎 疫情 记忆 o 人 社部 要求 企业 不得 开除 因 疫情 不能 上班 的 员工,2020-03-04 22:59:00,0,0,0,__label__negative,0.38492,0.85967,1e-05,0.85967,2.0,"病例, 病毒, 病人, 医院, 防控","Case, virus, patient, hospital, Prevention and control"
9,68,__label__positive,新冠,2020-03-04,北京 地坛 医院 首证 新冠 病毒 攻击 中枢神经 系统 北京 地坛 医院 四日 公布 二月 二十五日 首例 新冠 肺炎 合并 脑炎 患者 出院 新冠 肺炎 患者 可 合并 ards 心肌 损害 凝血 功能 异常 肾脏 损伤 肝脏 损害 等 多 脏器 损害 尚未 发现 有 中枢神经 系统 受累 的 报道 此 病例 报道 在 全球 尚属 首例 人民日报 ​ ,2020-03-04 22:59:00,1,0,0,__label__neutral,0.05186,0.02034,0.97242,0.97242,4.0,"病毒, 攻击, 中枢神经, 系统, 医院","virus, attack, Central nervous system, system, hospital"
10,71,__label__negative,新冠,2020-03-04,微博 辟谣 此人 一直 发微博 坚称 新冠 病毒,2020-03-04 22:59:00,0,1,1,__label__negative,0.23936,0.73107,0.00107,0.73107,3.0,"o, 患者, 病毒, 医院, 例","o, patient, virus, hospital, example"
11,77,__label__negative,新冠,2020-03-04,中国 科研 团队 发现 新冠 病毒 已 突变 爱情 那 是 两个 人 的 事 如果 你 还 执着 着 纠缠 着 原地 打滚 痛苦的 爱着 时过境迁 之后 你 会 发现 是 自己 挖 了 坑 你 想要 爱 那么 你 先要 学会 爱 自己,2020-03-04 22:59:00,0,0,0,__label__neutral,0.02299,0.05666,0.84798,0.84798,3.0,"o, 患者, 病毒, 医院, 例","o, patient, virus, hospital, example"
12,82,__label__negative,新冠,2020-03-04,中国 大器晚成 的 企业家 排名 第十名 柳传志 四十岁 联想 第九名 宗庆后 四十二岁 娃哈哈 第七名 牛根生 四十三岁 蒙牛 第七名 任正非 四十三岁 华为 第六名 陶华碧 五十岁 老干妈 第五名 尹明善 五十四岁 力帆 第四名 张忠谋 五十六岁 台积 电 第二名 吴志刚 六十岁 桃李 面包 第二名 徐文荣 六十岁 横店 中国 的 好莱坞 ​ ,2020-03-04 22:59:00,2,0,1,__label__negative,0.12253,0.7058,0.28142,0.7058,4.0,"病毒, 攻击, 中枢神经, 系统, 医院","virus, attack, Central nervous system, system, hospital"
13,85,__label__negative,新冠,2020-03-04,我 居然 不是 洋葱 新闻 啥 握 🌿 真 生化武器 了 还 以为 只是 一个 玩笑 没想到,2020-03-03 19:30:00,0,0,0,__label__negative,1e-05,0.99869,0.0016600000000000002,0.99869,4.0,"病毒, 攻击, 中枢神经, 系统, 医院","virus, attack, Central nervous system, system, hospital"
