,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,-1,冠状病毒,2020-01-18,武汉 新增 四例 新型 冠状病毒 肺炎 病例 在 百度 上查 当年 的 sars 为什么 写 得 跟 小说 似的 这么 荒谬 跟 现在 的 状态 也 好像 大家 都 不以为然 然后 没有 采取相应 措施 🧐,2020-01-18 22:57:00,3,8,48,__label__negative,0.0014199999999999998,0.93246,0.19194,0.93246,2.0,"武汉, 新增, 四例, 病例, 口罩","Wuhan, New, Four cases, Case, Mask"
1,2,-1,冠状病毒,2020-01-18,有点 方 从 广州 回家 后 就 一直 喉咙 疼 今天 开始 低烧 头疼 头晕 犯 恶心 我 可别 是 感染 了 那个 啥 新型 冠状病毒 了,2020-01-18 22:55:00,0,3,1,__label__negative,0.00066,0.85967,0.35578000000000004,0.85967,4.0,"病例, 武汉, 新增, 四例, 感染","Case, Wuhan, New, Four cases, infection"
2,3,-1,冠状病毒,2020-01-18,科普 不用 带 n 九 十五 口罩 吧 既然 ncov 还 没有 证据 表明 人 传人 恐慌 它 还 不如 老实 做好 戴 口罩 什么 的 那些 措施 可以 同时 预防 多种 呼吸道 传染病 嗯 我 是 想 表达 肺炎 不等于 新型 冠状病毒 感染 引起 的 肺炎 一个 小 问题 不能 说 肺炎 是 个 症状,2020-01-17 00:19:00,0,0,0,__label__neutral,0.16452999999999998,0.12941,0.25684,0.25684,3.0,"武汉, 没有, 恐慌, 市场, 口罩","Wuhan, No, panic, market, Mask"
3,4,-1,冠状病毒,2020-01-18,带 外科 口罩 就行 科普 不用 带 n 九 十五 口罩 吧 既然 ncov 还 没有 证据 表明 人 传人 恐慌 它 还 不如 老实 做好 戴 口罩 什么 的 那些 措施 可以 同时 预防 多种 呼吸道 传染病 嗯 我 是 想 表达 肺炎 不等于 新型 冠状病毒 感染 引起 的 肺炎 一个 小 问题,2020-01-17 00:19:00,0,0,0,__label__negative,0.2069,0.28142,0.11597,0.28142,3.0,"武汉, 没有, 恐慌, 市场, 口罩","Wuhan, No, panic, market, Mask"
4,5,-1,冠状病毒,2020-01-18,科普 不用 带 n 九 十五 口罩 吧 既然 ncov 还 没有 证据 表明 人 传人 恐慌 它 还 不如 老实 做好 戴 口罩 什么 的 那些 措施 可以 同时 预防 多种 呼吸道 传染病 嗯 我 是 想 表达 肺炎 不等于 新型 冠状病毒 感染 引起 的 肺炎 一个 小 问题 不能 说 肺炎 是 个 症状 肺炎 就是 个,2020-01-17 00:19:00,48,34,156,__label__neutral,0.10972,0.17782,0.25092,0.25092,3.0,"武汉, 没有, 恐慌, 市场, 口罩","Wuhan, No, panic, market, Mask"
5,6,-1,冠状病毒,2020-01-18,新型 冠状病毒 肺炎 的 高发期 与 春运 大军 的 时间 点 刚好 重合 真心 希望 大家 都 能 健健康康 的,2020-01-18 22:52:00,5,5,9,__label__positive,0.55448,0.1733,0.0601,0.55448,0.0,"武汉, 防护, 视频, 微博, 新增","Wuhan, Protection, video, Weibo, New"
6,7,-1,冠状病毒,2020-01-18,武汉 冠状病毒 肺炎 新增 死亡 一例,2020-01-18 22:52:00,0,0,0,__label__neutral,1e-05,1e-05,0.99746,0.99746,4.0,"病例, 武汉, 新增, 四例, 感染","Case, Wuhan, New, Four cases, infection"
7,8,-1,冠状病毒,2020-01-18,不是 冠状病毒 肺炎 我 就 应该 感恩 了,2020-01-18 22:51:00,0,0,0,__label__neutral,0.00038,0.00147,0.99642,0.99642,0.0,"武汉, 防护, 视频, 微博, 新增","Wuhan, Protection, video, Weibo, New"
8,9,-1,冠状病毒,2020-01-18,武汉 发现 不明 原因 肺炎 以下 是 世界卫生组织 推荐 的 新型 冠状病毒 的 防护 小贴士 大家 可 仔细阅读,2020-01-18 22:48:00,4,1,9,__label__negative,0.002,0.98719,0.004079999999999999,0.98719,0.0,"武汉, 防护, 视频, 微博, 新增","Wuhan, Protection, video, Weibo, New"
9,10,-1,冠状病毒,2020-01-18,用 流动 的 水流 勤洗手 避免 用手 接触 眼鼻口 处 粘膜 公共场合 佩戴 n 九 十五 之类 口罩 简易 有效 并且 许多 人 做 不到 武汉 新增 四例 新型 冠状病毒 肺炎 病例,2020-01-18 10:34:00,0,0,0,__label__negative,0.0004,0.99826,0.01641,0.99826,2.0,"武汉, 新增, 四例, 病例, 口罩","Wuhan, New, Four cases, Case, Mask"
10,11,-1,冠状病毒,2020-01-18,武汉 不明 原因 肺炎 病原体 为 新型 冠状病毒 那么 有爱心 怎么 不给 武汉 人民 发 一点 口罩 武汉 人民 多少 人 出门 不带 口罩 这种 新闻 底下 讨论 的 都 是 车开进 故宫 这种 破 事情 我 真的 是 醉 了,2020-01-18 13:35:00,1,0,8,__label__negative,1e-05,0.9906,0.22271,0.9906,1.0,"武汉, 美国, 机场, 旅客, 病毒","Wuhan, United States, airport, Passenger, virus"
11,16,-1,冠状病毒,2020-01-18,武汉 新增 四例 新型 冠状病毒 肺炎 病例,2020-01-18 11:17:00,0,0,1,__label__negative,1e-05,1.00001,0.00213,1.00001,2.0,"武汉, 新增, 四例, 病例, 口罩","Wuhan, New, Four cases, Case, Mask"
12,17,-1,冠状病毒,2020-01-18,武汉 新增 四例 新型 冠状病毒 肺炎 病例 治愈 出院 三例 十八日 武汉市 卫健委在 官网 发布 关于 新型 冠状病毒 感染 的 肺炎 防控 工作 情况通报 一月 十六日 治愈 出院 三例 无 新增 死亡 病例 经 专家组 综合 研判 武汉 新增 四例 新型 冠状病毒 感染 的 肺炎 病例 所有 病例 病情 稳定 无 危重症 截至 目前 武汉 累计 报告 新型 冠状病毒 感 ​ ,2020-01-18 22:42:00,0,1,1,__label__positive,0.8222,0.03411,0.02163,0.8222,4.0,"病例, 武汉, 新增, 四例, 感染","Case, Wuhan, New, Four cases, infection"
13,18,-1,冠状病毒,2020-01-18,武汉 肺炎 病例 初判 为 新型 冠状病毒 o 武汉 肺炎 病例 初判 为 新型 冠状病毒,2020-01-18 22:41:00,0,0,0,__label__neutral,1e-05,0.12593,0.71224,0.71224,4.0,"病例, 武汉, 新增, 四例, 感染","Case, Wuhan, New, Four cases, infection"
14,19,-1,冠状病毒,2020-01-18,一个月 前 冠状病毒 新闻 出来 的 时候 我 就 已经 坚持 佩戴 n 一百 了 路上 看见 咳嗽 的 人 都 会 绕,2020-01-18 13:14:00,0,0,1,__label__negative,0.00477,0.6723399999999999,0.05836,0.6723399999999999,4.0,"病例, 武汉, 新增, 四例, 感染","Case, Wuhan, New, Four cases, infection"
15,20,-1,冠状病毒,2020-01-18,武汉 新增 四例 新型 冠状病毒 肺炎 病例 要 过年 了 大家 出门 都 记得 带个 口罩 身体 不舒服 要 及时 去 医院 最近 也 是 流感 高发期 注意 个人卫生 避免 去 人 多 的 地方 祝好,2020-01-18 22:41:00,0,0,6,__label__negative,0.00339,0.93441,0.02932,0.93441,2.0,"武汉, 新增, 四例, 病例, 口罩","Wuhan, New, Four cases, Case, Mask"
16,22,-1,冠状病毒,2020-01-18,风恬 月 朗 搜救 犬 去 看病 搜出 冬眠 小 乌龟 多多少少 有点儿 职业病 近日 山西 阳泉 的 一个 兽医 小姐姐 发了 一段 搜救 犬 的 视频 搜救 犬来 看病 不顾 身体 不适 进 医院 先 习惯性 地 全部 搜寻 一遍 然后 把 医院 冬眠 的 乌龟 给 搜 出来 了 小 乌龟 我 只是 想 睡个 觉 我太难 了 ​ ,2020-01-18 22:39:00,0,2,5,__label__negative,0.12593,0.6370399999999999,0.04338,0.6370399999999999,0.0,"武汉, 防护, 视频, 微博, 新增","Wuhan, Protection, video, Weibo, New"
