,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,-1,冠状病毒,2020-01-13,官宣 who 中国 已 分享 新型 冠状病毒 基因 序列 信息 对 他国 开发 特定 诊断 工具 有 重要 意义 o 官宣 who 中国 已 分享 新型 冠状病毒 基因 序列 信息 对 他国 开发 特定 诊断 工具 有 重要 意义 二 成都,2020-01-13 22:56:00,0,0,0,__label__positive,0.85196,0.00421,0.54675,0.85196,2.0,"中国, 信息, 序列, 分享, 基因","China, information, sequence, share it, gene"
1,2,-1,冠状病毒,2020-01-13,武汉 发现 不明 原因 肺炎 一名 武汉 新型 冠状 病毒感染者 在 泰国 确诊 该名 感染者 为 中国 游客 泰国 卫生部 称 目前 状况良好 一月 十三日 泰国 卫生部 公布 当地 发现 一例 确诊 感染 武汉 新型 冠状病毒 的 患者 这是 武汉 以外 的 首宗 外地 确诊 个案 该 患者 是 一名 六十一岁 中国籍 女子 泰国 卫生部 称 目前 状况良好,2020-01-13 22:49:00,2,3,8,__label__neutral,0.00213,0.21208,0.97703,0.97703,3.0,"武汉, 不明, 原因, 病原体, 视频","Wuhan, unknown, the reason, Pathogen, video"
2,3,-1,冠状病毒,2020-01-13,注蒙口 moncler 盟可睐 mcmcxpa 联名 款 羽绒服 所以 他 并 不认识 眼前 这个 少年 皱着眉头 看 武汉 不明 原因 肺炎 病原体 为 新型 冠状病毒 收到 人生 中 的 第一个 礼物 美 空军基地 被 袭 内部 画面,2020-01-13 22:44:00,0,0,0,__label__negative,0.00859,0.97703,0.01592,0.97703,2.0,"中国, 信息, 序列, 分享, 基因","China, information, sequence, share it, gene"
3,4,-1,冠状病毒,2020-01-13,啧啧 物是人非 事事 休 无语 泪先流 星美 现在 是 悲催 浩初 晴钰 到极点 啊 新影联 拉 了 张一谋 让 联 和 再拉去 反林啸 冯晓刚 他 准备 拉 谁 陆川 　 　 朱 永福 部长 王 武汉 不明 原因 肺炎 病原体 为 新型 冠状病毒,2020-01-13 22:43:00,0,0,0,__label__negative,0.01066,0.84798,0.37024,0.84798,0.0,"病毒, 武汉, 疾病, 应援, 艾滋病","virus, Wuhan, disease, Support, AIDS"
4,5,-1,冠状病毒,2020-01-13,泰国 现 首宗 武汉 新型 冠状病毒 感染 病例 患者 已 无 肺炎 征状 泰国 出现 首宗 武汉 新型 冠状病毒 感染 个案 是 武汉 以外 地区 首度 确诊 这种 病例 患者 是 一名 六十一岁 内地 女子 早前 由 武汉 抵达 曼谷 机场 后 被 检测 出 疑似 病征 随后 送往 传染病 研究所 隔离 治疗 昨日 确诊 感染 新型 冠状病毒 o,2020-01-13 22:40:00,82,71,213,__label__positive,0.5775100000000001,0.01451,0.43783,0.5775100000000001,4.0,"武汉, 病例, 重症, 不明, 原因","Wuhan, Case, Severe, unknown, the reason"
5,6,-1,冠状病毒,2020-01-13,一名 武汉 新型 冠状 病毒感染者 在 泰国 确诊 该名 感染者 为 中国 游客 泰国 卫生部 称 目前 状况良好 o 一名 武汉 新型 冠状 病毒感染者 在 泰国 确诊,2020-01-13 22:40:00,0,0,0,__label__negative,0.07587,0.67919,0.08757000000000001,0.67919,3.0,"武汉, 不明, 原因, 病原体, 视频","Wuhan, unknown, the reason, Pathogen, video"
6,7,-1,冠状病毒,2020-01-13,⚠ ⚠ ⚠ 特别 提示 务必 仔细阅读 ☆ 目前 已 出现 武汉 已 死亡 病例 香港 出现 五十 宗 疑似 新型 冠状病毒 疑似病例 泰国 曼谷 一宗 确认 病例 新加坡 出现 一宗 疑似病例 境外 及 香港地区 病例 均 来自 航空器 与 高铁 来源 引入 武汉 近期 肺炎 由 p 四 实验室 确认 为 新型 冠状病毒 传播 途径 同 sars mers 新病毒 与 sars 为 兄弟 毒 ​ ,2020-01-13 22:37:00,2,5,0,__label__neutral,0.08511,0.15611,0.28778000000000004,0.28778000000000004,4.0,"武汉, 病例, 重症, 不明, 原因","Wuhan, Case, Severe, unknown, the reason"
7,8,-1,冠状病毒,2020-01-13,太甚 另一名 长老 则 是 咆哮 连连 非但 vlone 帽衫 将 我 风家 经营 多年 的 心血 毁坏 杀 我 风 家长 老 而且 还 盗窃 我风家 宝库 我风家 何时 武汉 下雪 动漫 的 催泪 片段 武汉 不明 原因 肺炎 病原体 为 新型 冠状病毒,2020-01-13 22:35:00,0,0,0,__label__negative,0.00592,0.88721,0.26285,0.88721,3.0,"武汉, 不明, 原因, 病原体, 视频","Wuhan, unknown, the reason, Pathogen, video"
8,9,-1,冠状病毒,2020-01-13,中国 已 分享 新型 冠状病毒 基因 序列 信息 高清 纪录片 神秘 旅行 细胞 内部 之旅 这是 一个 关于 人类 细胞 与 腺病毒 争夺 我们 dna 控制权 并 持续 了 数亿 年 的 人 体内 的 战争 故事 喜欢的 马住 l 环球 纪录 频道 的 微博 视频 ​ ​ ​ ​ l 环球 纪录 频道 的 微博 视频,2020-01-13 22:31:00,18,8,15,__label__positive,0.53122,0.17782,0.06561,0.53122,3.0,"武汉, 不明, 原因, 病原体, 视频","Wuhan, unknown, the reason, Pathogen, video"
9,10,-1,冠状病毒,2020-01-13,我 免费 围观 了 的 回答 问题 价值 一百 零 元 快 来 一起 免费 围观 o 微博 问答,2020-01-13 22:31:00,0,0,0,__label__negative,0.00151,0.98505,0.00129,0.98505,2.0,"中国, 信息, 序列, 分享, 基因","China, information, sequence, share it, gene"
10,11,-1,冠状病毒,2020-01-13,新型 冠状病毒,2020-01-13 19:02:00,1,1,2,__label__neutral,0.03848,1e-05,1.00001,1.00001,0.0,"病毒, 武汉, 疾病, 应援, 艾滋病","virus, Wuhan, disease, Support, AIDS"
11,12,-1,冠状病毒,2020-01-13,正确 预防 冠状病毒 保护 自,2020-01-13 12:00:00,0,0,0,__label__negative,1e-05,1.00001,1e-05,1.00001,3.0,"武汉, 不明, 原因, 病原体, 视频","Wuhan, unknown, the reason, Pathogen, video"
