,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,__label__negative,冠状病毒,2020-02-09,今天 家 小区 一个 新型 冠状病毒 患者 被 一百二十 运到 人民 医院 不知道 是 疑似 还是 确诊 望安 现在 有点 慌 啊 下午 刚刚 小区 超市 买过 食材 二 绍兴,2020-02-09 22:59:00,0,8,1,__label__negative,0.008329999999999999,0.7982,0.0331,0.7982,0.0,"确诊, 病例, o, 中, 传播","Confirmed diagnosis, Case, o, in, propagation"
1,7,__label__negative,冠状病毒,2020-02-09, twice 问爱宝 皇太后 天下第一 已经 说累 了 吼 烦死 宝 皇上 万岁 噢 每日 聆听 fancy 可抑制 新型 冠状病毒 fancy 第一 兔曲,2020-02-09 22:59:00,0,12,42,__label__neutral,0.07371,0.01973,0.94336,0.94336,2.0,"没有, 科普知识, 一百一十, o, 医护人员","No, Scientific knowledge, one hundred and ten, o, Medical staff"
2,8,__label__neutral,冠状病毒,2020-02-09,疫情 防控 甘肃 在 行动 关注 新型 冠状病毒 肺炎 疫情 最新 甘肃 新增 四例 确诊 病例 累计 确诊 八十三 例 累计 治愈 出院 十六 例 截至 二月 九日 二十时 甘肃 新增 四例 新型 冠状病毒 肺炎 确诊 病例 新增 确诊 病例 中 平凉市 三例 庆阳市 一例 新增 治愈 出院 四例 新增 死亡 病例 一例 甘肃 累计 报告 新型 冠状病毒 肺炎 确诊 病例 八十三 例 累 ​ ,2020-02-09 22:59:00,33,4,171,__label__neutral,0.00206,0.12941,0.91731,0.91731,0.0,"确诊, 病例, o, 中, 传播","Confirmed diagnosis, Case, o, in, propagation"
3,30,__label__negative,冠状病毒,2020-02-09,新型 冠状病毒 主要 的 传播 途径 是 什么 o 新型 冠状病毒 主要 的 传播 途径 是 什么,2020-02-09 22:59:00,0,0,0,__label__negative,1e-05,1.00001,0.0029,1.00001,0.0,"确诊, 病例, o, 中, 传播","Confirmed diagnosis, Case, o, in, propagation"
4,38,__label__negative,冠状病毒,2020-02-09,抽空 看 了 烈火 英雄 突然 想到 这次 的 疫情 这 世上 哪有什么 岁月 静好 只不过 是 一直 有人 为 我们 负重 前行 希望 我们 这次 也 能 快快 好 起来 🙏 🙏 新 冠状病毒,2020-02-09 22:59:00,0,1,0,__label__negative,0.0237,0.90992,0.03115,0.90992,0.0,"确诊, 病例, o, 中, 传播","Confirmed diagnosis, Case, o, in, propagation"
5,43,__label__negative,冠状病毒,2020-02-09,新型 冠状病毒 会 不会 通过 粪口 传播 新型 冠状病毒 科普知识 一百一十 四 o 新型 冠状病毒 会 不会 通过 粪口 传播 新型 冠状病毒 科普知识 一百一十 四,2020-02-09 22:59:00,0,0,0,__label__negative,1e-05,0.98902,0.02932,0.98902,2.0,"没有, 科普知识, 一百一十, o, 医护人员","No, Scientific knowledge, one hundred and ten, o, Medical staff"
6,44,__label__negative,冠状病毒,2020-02-09,加油,2020-02-09 21:50:00,0,0,0,__label__negative,1e-05,1.00001,1e-05,1.00001,4.0,"零, 二千, 抗击, 视频, 微博","zero, Two thousand, Fight, video, Weibo"
7,46,__label__neutral,冠状病毒,2020-02-09,对 啊 美国 十二名 新型 冠状病毒 肺炎 患者 中有 几个 是 白人 啊 说 出来 很难 吗 二千 零 三年 非典 sars 病毒感染 的 美国 白人 有 二十七个 占 全球 比例 零 三十二 一个 没死 而 全球 八千多 人 感染 的 九十六 以上 是 华人 死亡 的 九十六 以上 是 黄种人 这次 呢 还是 差不多 一样 吗 这 新型 冠状病毒 咋 专门 认 黄种人 啊 不奇怪 吗,2020-02-08 16:06:00,2,1,5,__label__neutral,0.008329999999999999,0.04469,0.96887,0.96887,4.0,"零, 二千, 抗击, 视频, 微博","zero, Two thousand, Fight, video, Weibo"
8,47,__label__neutral,冠状病毒,2020-02-09,关注 安庆 新型 肺炎 疫情 关于 安庆 经开区 新型 冠状病毒 肺炎 确诊 病例 江 某某 晏某 有关 生活 轨迹 的 通告 经 调查 现将 经开区 确诊 病例 江 某某 有关 生活 轨迹 通告 如下 患者 江 某某 男 五十四岁 晏某 女 五十一岁 均 系经 开区景 湖嘉苑 居民 发病 前 与其 兄 嫂 二位 确诊 病例 有 聚餐 史 二月 一日 江 某某 开始 出现 头痛 ​ ,2020-02-09 22:59:00,7,77,132,__label__neutral,0.0022600000000000003,0.004079999999999999,1.00001,1.00001,3.0,"o, 武汉, 美国, 病毒, 新","o, Wuhan, United States, virus, new"
9,52,__label__negative,冠状病毒,2020-02-09,新型 冠状病毒 属于 sars 病毒 道歉,2020-01-29 14:13:00,0,0,0,__label__neutral,1e-05,0.88721,0.95792,0.95792,1.0,"sars, 度, 相似, 人类, 某种","sars, degree, similar, Humanity, Some kind"
