,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,__label__negative,新冠,2020-02-26,达菲 奥司 他 韦 这些 针对 ab 流感 的 药 对 新冠 可 都 没用 还是 测测 再 吃 吧 住院 二十多万 死了 将近 两万 按照 流感 治疗 没啥 效果 还要 时刻 监测 美国 流感 的 死亡 情况 按理说 美国 从 去年 十月 开始 的 大 流感 在 今年 一月 已经 在 中国 被 炒热 了 美国 肯定 会 更 重视 死亡 人数 理应 降,2020-02-26 20:54:00,2,0,0,__label__neutral,0.0117,0.31406,0.7663,0.7663,1.0,"中国, 患者, 响应, 一个, 重症","China, patient, response, One, Severe"
1,3,__label__positive,新冠,2020-02-26,湖北 四百 零 四名 民辅警 感染 新冠 肺炎 武汉 加油 湖北 加油 中国 加油 春暖 了 花开 了 盼望着 早日 走出 家门 😔 😔 😔,2020-02-26 22:59:00,0,0,1,__label__neutral,0.40734,1e-05,0.99814,0.99814,3.0,"美国, 病毒, 中国, 零, 武汉","United States, virus, China, zero, Wuhan"
2,7,__label__negative,新冠,2020-02-26,幸好 有 白岩松 追责 等,2020-02-26 22:56:00,0,0,0,__label__positive,0.37755,0.28778000000000004,1e-05,0.37755,3.0,"美国, 病毒, 中国, 零, 武汉","United States, virus, China, zero, Wuhan"
3,8,__label__negative,新冠,2020-02-26,今天 和 妹妹 视频 一致 觉得 我们 这座 小城 在 抗新冠 这件 事上 做 得 挺 好 的 是 一种 乐观 又 谨慎 自强 又 团结 的 应对 态度 站 在 我 这个 普通 居民 的 角度 上 看 消毒 查访 物资供应 等等 社区 工作人员 和 志愿者 们 都 很 尽心 尽责 除了 不能 出门 物资 稍微 贵 一点点 生活 基本 没有 太 大 影响 站 在 她 作为 医务 工作者 的 角度 来 ​ ,2020-02-26 22:59:00,0,0,1,__label__negative,0.06189,0.92842,0.00264,0.92842,0.0,"零, 中国, 二月, 没有, 日本","zero, China, February, No, Japan"
4,11,__label__neutral,新冠,2020-02-26,美国 承认 新冠 疫情 即将 大 爆发 吹哨 人称 cdc 刻意 隐瞒 全美 已超 一千 o,2020-02-26 22:59:00,0,0,0,__label__neutral,0.02597,0.00807,0.97905,0.97905,3.0,"美国, 病毒, 中国, 零, 武汉","United States, virus, China, zero, Wuhan"
5,18,__label__negative,新冠,2020-02-26,推荐 美国 经济 负债累累 应对 新冠 病毒 捉襟见肘 二 万亿美元 查看 👉 👉 👉 o 中文网 观察团 两天 前 分析 提及 在 应对 全球 突发 公共卫生 事件 等 风险 时 往往 也 是 验证 一个 经济体 资金 实力 的 时候 显然 对于 那些 不具备 宽广 外汇储备 护城河 甚至 负债累累 的 经济体 而言 其 应对 风险 的 能力 ​ ,2020-02-26 22:59:00,0,0,0,__label__negative,0.00783,0.99495,0.00219,0.99495,3.0,"美国, 病毒, 中国, 零, 武汉","United States, virus, China, zero, Wuhan"
6,30,__label__negative,新冠,2020-02-26,新冠 病毒 到底 来自 哪里 现在 是 众说纷纭 大伙儿 都 别急 要 相信 中国 科学家 的 能力 他们 一定 能 把 大伙儿 的 疑问 弄个 水落石出,2020-02-26 18:44:00,16,5,23,__label__negative,0.0331,0.58511,0.08037000000000001,0.58511,0.0,"零, 中国, 二月, 没有, 日本","zero, China, February, No, Japan"
7,43,__label__negative,新冠,2020-02-26, 李汶翰 vogueme 用爱 发电 作为 北京 新冠 第一批 定点医院 的 护士 豆豆 一直 在 重症 监护室 护理 重症 患者 旺旺 给 她 力量 与 信念 我们 希望 每 一个 医护人员 都 能 健康 平安 等 你 回来 吃火,2020-02-26 12:51:00,0,0,0,__label__positive,0.98902,0.01592,0.00129,0.98902,1.0,"中国, 患者, 响应, 一个, 重症","China, patient, response, One, Severe"
8,44,__label__negative,新冠,2020-02-26,长沙 联通 发布 抗击 疫情 央企 行动 五 g 医疗 云 支撑 助力 三地 五院 远程 新冠 肺炎 ct 协同 诊疗 联通 你 我 让 爱 生长,2020-02-26 14:37:00,0,0,0,__label__negative,0.12253,0.88721,0.00111,0.88721,0.0,"零, 中国, 二月, 没有, 日本","zero, China, February, No, Japan"
9,52,__label__negative,新冠,2020-02-26,柏宇轩 品牌战略 定位 文摘 二千 零 二十万 零 二百 二十六 期 疫情 之后 所有 生意 都 将 在线 化 新冠 疫情 危机 我 认为 这是 品类 机会 要 思考 如何 利用 好 关注度 把 一次 品类 机会 变成 一次 品牌 机会 不建议 过于 强调 品牌 定位 因为 定位 是 企业 的 一厢情愿 要 实现 品牌 的 地位 最终 靠 综合 实力 ​ ,2020-02-26 22:59:00,1,0,2,__label__positive,0.53899,0.36298,0.0063,0.53899,1.0,"中国, 患者, 响应, 一个, 重症","China, patient, response, One, Severe"
