,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,-1,冠状病毒,2020-01-14,​ 新 突破 这家 上市公司 完成 新型 冠状病毒 检测 试剂盒 今日 盘中 股价 直线 拉升 o ​ 新 突破 这家 上市公司 完成 新型 冠状病毒 检测 试剂盒 今日 盘中 股价 直线 拉升,2020-01-14 22:57:00,0,0,0,__label__positive,0.99846,1e-05,0.02932,0.99846,4.0,"检测, 试剂盒, 核酸, 🙏, 硕世","Testing, Kit, Nucleic acid, 🙏, Master"
1,2,-1,冠状病毒,2020-01-14,华大基因 子公司 研发 成功 了 新型 冠状病毒 核酸 检测 试剂盒 华大基因 十四日 消息 华大基因 下属 子公司 深圳 华大 因源 医药 科技 有限公司 前身 为 感染 防控 事业部 紧急 组织 科研 及 生产 力量 研发 成功 了 新型 冠状病毒 核酸 检测 试剂盒 能够 有效 提供 给 各级 疾控 部门 和 医疗机构 检测 使用 二千 零一 十九年 十二月 以来 武汉市 部分 医 ​ ,2020-01-14 22:55:00,0,0,0,__label__positive,0.99143,0.0927,1e-05,0.99143,4.0,"检测, 试剂盒, 核酸, 🙏, 硕世","Testing, Kit, Nucleic acid, 🙏, Master"
2,3,-1,冠状病毒,2020-01-14,硕世 生物 开发 的 新型 冠状病毒 核酸 检测 试剂盒 无须 取得 产品 注册证 硕世 生物 公告 针对 武汉 新型 冠状病毒 引发 的 疫情 公司 基于 荧光 pcr 的 技术 于 二千 零 二十年 一月 十三日 开发 了 新型 冠状病毒 核酸 检测 试剂盒 以及 冠状病毒 通用型 核酸 检测 试剂盒 上述 产品 仅 用于 对 新型 冠状病毒 以及 其他 冠状病毒 的 检测 不用于 治疗 ​ ,2020-01-14 22:54:00,0,0,0,__label__positive,0.9903,0.00349,0.01973,0.9903,4.0,"检测, 试剂盒, 核酸, 🙏, 硕世","Testing, Kit, Nucleic acid, 🙏, Master"
3,4,-1,冠状病毒,2020-01-14,泰国 发现 一例 新型 冠状病毒 病例 从 中国 传到 泰国 国内 还 没传播,2020-01-14 22:54:00,0,0,3,__label__neutral,0.01323,0.31406,0.5000100000000001,0.5000100000000001,1.0,"泰国, 发现, 病例, 一例, 中国","Thailand, Find, Case, A case, China"
4,5,-1,冠状病毒,2020-01-14,额 世卫 刚 发布 出来 的 消息 以及 昨天 泰国 确诊 了 首例 新型 冠状病毒 的 感染 个案 查看 图,2020-01-14 18:14:00,0,0,0,__label__neutral,0.06189,0.05034,0.56219,0.56219,3.0,"生物, 检测, 硕世, 泰国, 武汉","biological, Testing, Master, Thailand, Wuhan"
5,6,-1,冠状病毒,2020-01-14,三十一 与其 在 别人 的 生活 里 跑龙套 不如 精彩 做 自己 宋茜 给 粉丝 点 鲍鱼 饭 高以翔 去世 后 焦俊艳 再 发声 泰国 发现 一例 新型 冠状病毒 病例,2020-01-14 22:52:00,0,0,0,__label__negative,0.00272,0.81758,0.30076,0.81758,4.0,"检测, 试剂盒, 核酸, 🙏, 硕世","Testing, Kit, Nucleic acid, 🙏, Master"
6,7,-1,冠状病毒,2020-01-14,二 千八百 三十八 道 恩 股份 收到 一千一百 二十万元 政府 补助 六十万 零 五百 一十七 置信 电气 累计 获得 一千七百 三十 九十一 万元 政府 补助 二千 零 四十七 宝鹰 股份 实际 控制 人 将 变更 为 珠海市 国资委 七百 八十八 北大 医药 获得 药品 注册 批件 二千 六百 九十八 博实 股份 控股 股东 张玉春 部分 股份 解除 质押 六十万 零 三千五百九十 五东尼 电子 控股 股东 实际 控制 人 进行 财产 分割 二千 二百六十 二恩华 ​ ,2020-01-14 22:50:00,0,0,12,__label__negative,0.06756000000000001,0.55448,0.36298,0.55448,2.0,"九百, 一千, 病例, 发现, 流感","Nine hundred, one thousand, Case, Find, influenza"
7,8,-1,冠状病毒,2020-01-14,世界卫生组织 who 已 正式 将 武汉 肺炎 的 病毒 命名 为 二千 零 一十九 ncov 二千 零 一十九 新型 冠状病毒 泰国 公共 卫生部长 阿努廷 anutin charnvirakul 今日 表示 一名 来自 chn 的 游客 经 确诊 感染 了 二千 零 一十九 ncov 为 chn 境外 的 第一 起 病例,2020-01-14 22:48:00,2,1,9,__label__neutral,0.08037000000000001,0.01745,0.88081,0.88081,0.0,"武汉, 原因, 不明, 病原体, 病例","Wuhan, the reason, unknown, Pathogen, Case"
8,9,-1,冠状病毒,2020-01-14,其他人 也 都 纷纷 附和 只想 赶紧 让 这个 灰 衣老者 带 着 他们 离开 这个 鬼 地方 不灰 衣老者 却 干脆利落 地一 挥手 直接 balenciaga 巴黎 世家 粉色 logo 弹幕 毛衣 拒绝 了 我 一定 要 确认 他 死了 不可 目光 连连 闪烁 了 一阵 最终 灰 衣老者 还是 一 咬牙 下达 了 一 王源 没有 哪个 夏天 像 今年 一样 ​ ,2020-01-14 22:46:00,0,0,1,__label__negative,0.01745,0.51563,0.4922,0.51563,1.0,"泰国, 发现, 病例, 一例, 中国","Thailand, Find, Case, A case, China"
9,10,-1,冠状病毒,2020-01-14,泰国 确诊 一名 感染者 武汉 新型 冠状病毒 首例 海外 患者 出现,2020-01-14 22:45:00,0,0,0,__label__neutral,0.02097,0.03022,0.84391,0.84391,1.0,"泰国, 发现, 病例, 一例, 中国","Thailand, Find, Case, A case, China"
