,id,label,keyword,date,content,time,forward,comment,like,predict,__label__positive,__label__negative,__label__neutral,predict_score,topic,topic_keyword,topic_keyword_en
0,1,-1,冠状病毒,2020-01-16,日本 确认 一例 新型 冠状病毒 病例 患者 发烧 前 曾 回国 前往 武汉 日本 确认 一例 新型 冠状病毒 病例 患者 发烧 前 曾 回国 前往 武汉 l 日本 确认 一例 新型 冠状病毒 病例 患者 发烧 前 曾 回国 前往 武汉,2020-01-16 22:53:00,0,0,1,__label__neutral,0.0029,0.34866,0.6584300000000001,0.6584300000000001,0.0,"日本, 病例, 武汉, 确认, 首例","Japan, Case, Wuhan, confirm, First case"
1,2,-1,冠状病毒,2020-01-16,日本 有人 感染 武汉 冠状病毒 o 绿洲,2020-01-16 22:53:00,0,0,1,__label__neutral,0.00434,0.00448,0.2069,0.2069,0.0,"日本, 病例, 武汉, 确认, 首例","Japan, Case, Wuhan, confirm, First case"
2,3,-1,冠状病毒,2020-01-16,中国 以外 地区 都 好 几例 了 说 中国 大陆 却 没有 新增 太 说不过去 了 吧 只 希望 看到 这则 微博 的 你 记住 出门 戴 口罩 勤洗手 没事 大伙儿 一起 吃饭 使用 公筷 啊 因为 有 可能 因 着 唾液 日本 确认 首例 新型 冠状病毒 病例,2020-01-16 22:52:00,1,1,8,__label__positive,0.30737,0.14415999999999998,0.04887,0.30737,3.0,"武汉, 零, 病例, 二千, 不明","Wuhan, zero, Case, Two thousand, unknown"
3,4,-1,冠状病毒,2020-01-16,武汉 新型 冠状病毒 感染 肺炎 最新 情况 新华社 日内瓦 一月 十二日 电 记者 刘曲 世界卫生组织 十二日 宣布 已 收到 中国 分享 的 从 武汉 不明 原因 病毒性 肺炎 病例 中 检测 到 的 新型 冠状病毒 基因 序列 信息 世卫 组织 还 表示 不建议 对 中国 实施 任何 旅行 或 贸易 限制 图为 二千 零一 十七年 一月 三日 拍摄 的 位于 瑞士 日内瓦 的 世界卫生组织 总部 大 ​ ,2020-01-16 22:47:00,1,1,4,__label__negative,0.05186,0.8222,0.0331,0.8222,1.0,"日本, 病例, 首例, 确认, 病毒","Japan, Case, First case, confirm, virus"
4,5,-1,冠状病毒,2020-01-16,日本 确认 首例 新型 冠状病毒 病例 武汉 发现 不明 原因 肺炎 日本 厚生 劳动 省 十六日 通报 一名 居住 在 神奈川 的 男子 确认 患有 肺炎 据调查 该 患者 曾经 去往 武汉 为 日本 首例 新型 冠状病毒 病例 患者 于 十日 入院 治疗 十五日 痊愈 出院 年关 将 至 人口 流动 较大 同学们 要 注意 身体健康 出门 切记 带上 口罩 同时 认准 官方 ​ ,2020-01-16 22:46:00,0,0,0,__label__neutral,0.03411,0.32768,0.47659,0.47659,0.0,"日本, 病例, 武汉, 确认, 首例","Japan, Case, Wuhan, confirm, First case"
5,6,-1,冠状病毒,2020-01-16,有 可能 走 到 一起 绝对 不会 再 让 他们 步上 前世 的 后尘 cgd 八千 零三 好 了 别哭 啦 大 男人 哭哭啼啼 的 像 什么 样子 你 这幅 德行 要是 让 林晓晓 看到 了 她 才 真 泰国 发现 一例 新型 冠状病毒 病例,2020-01-16 22:43:00,0,0,0,__label__negative,0.00783,0.81288,0.14415999999999998,0.81288,0.0,"日本, 病例, 武汉, 确认, 首例","Japan, Case, Wuhan, confirm, First case"
6,7,-1,冠状病毒,2020-01-16,日本 确诊 首例 新型 冠状病毒 病例 出院 梁文道 解书 l 二十四 小时 情感 回收站 的 微博 视频,2020-01-16 22:42:00,0,3,1,__label__negative,0.04469,0.7186,0.01641,0.7186,1.0,"日本, 病例, 首例, 确认, 病毒","Japan, Case, First case, confirm, virus"
7,8,-1,冠状病毒,2020-01-16,陈 肇始 农历 新年 新型 冠状病毒 传入 香港 风险 提升 香港 食物 及 衞 生 局局长 陈 肇始 今日 十六日 召开 第二次 严重 应变 级别 督导 委员会 陈 肇始 说 注意 到 其他 国家 陆续 确诊 新型 冠状病毒 感染 个案 由于 农历 新年 春运期间 旅客 来往 频繁 现时 正值 流感 季节 令 病毒 传入 香港 和 社区 传播 的 风险 提升 她 指 衞 生 署 ​ ,2020-01-16 22:40:00,3,34,64,__label__negative,0.14806,0.6584300000000001,0.07371,0.6584300000000001,1.0,"日本, 病例, 首例, 确认, 病毒","Japan, Case, First case, confirm, virus"
8,10,-1,冠状病毒,2020-01-16,武汉 肺炎 来源 世卫 组织 据 一月 十二日 世界卫生组织 官微 报道 中国 与 世卫 组织 分享 新型 冠状病毒 二千 零 一十九 ncov 全 基因组 序列 同时 中国 将 序列 提交 给 gisaid 平台 以便 公共卫生 机构 实验室 和 研究 人员 能够 访问 世界卫生组织 who 已 将 此次 检出 之 病毒 命名 为 二千 零 一十九 ncov 二千 零 一十九 新型 冠状病毒 新型 冠状病毒 ​ ,2020-01-16 22:37:00,6,17,6,__label__positive,0.85967,0.00233,0.6723399999999999,0.85967,1.0,"日本, 病例, 首例, 确认, 病毒","Japan, Case, First case, confirm, virus"
9,11,-1,冠状病毒,2020-01-16,新型 冠状病毒 又 来到 这个 世界 各位朋友 小心 吧 发源地 武汉 看来 所有 的 消息 并非 空穴来风,2020-01-16 22:34:00,0,0,0,__label__negative,0.00421,0.8903,0.055020000000000006,0.8903,1.0,"日本, 病例, 首例, 确认, 病毒","Japan, Case, First case, confirm, virus"
10,12,-1,冠状病毒,2020-01-16,日本 首现 新型 冠状病毒 病例 患者 曾 前往 武汉 o,2020-01-16 22:31:00,0,0,0,__label__neutral,0.6002,1e-05,0.97483,0.97483,0.0,"日本, 病例, 武汉, 确认, 首例","Japan, Case, Wuhan, confirm, First case"
